date,kg,month~1,month~2,month~3,month~4,month~5,month~6,month~7,month~8,month~9,month~10,month~11,month~12,Product~MAP,Product~MOP,Product~UREIA,oc
2013-09-01,3402614.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,1
2013-10-01,26330070.0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1
2013-10-01,104463556.0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
2013-10-01,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0
2013-11-01,13763192.0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1
2013-11-01,38541580.0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,1
2013-11-01,9360225.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1
2013-12-01,17181817.0,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,1
2013-12-01,21289647.0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
2013-12-01,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
2014-01-01,19275598.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
2014-01-01,17566539.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
2014-01-01,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
2014-02-01,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0
2014-02-01,25014765.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1
2014-02-01,21318322.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1
2014-03-01,0.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0
2014-03-01,28280601.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,1
2014-03-01,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0
2014-04-01,4976018.0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1
2014-04-01,10063370.0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1
2014-04-01,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
2014-05-01,26250000.0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1
2014-05-01,48142412.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,1
2014-05-01,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0
2014-06-01,25117515.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1
2014-06-01,35038520.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1
2014-06-01,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0
2014-07-01,34951688.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1
2014-07-01,93164257.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1
2014-07-01,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0
2014-08-01,5500000.0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1
2014-08-01,60643271.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
2014-08-01,5264477.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1
2014-09-01,53855161.0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
2014-09-01,30910484.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1
2014-09-01,1832940.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,1
2014-10-01,20462782.0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1
2014-10-01,69132686.0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
2014-10-01,28026405.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1
2014-11-01,9032297.0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1
2014-11-01,62566203.0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,1
2014-11-01,3323500.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1
2014-12-01,12044228.0,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,1
2014-12-01,7737854.0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
2014-12-01,6300832.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1
2015-01-01,8254396.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
2015-01-01,14295646.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
2015-01-01,2681783.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
2015-02-01,9885437.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1
2015-02-01,38869200.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1
2015-02-01,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0
2015-03-01,8721162.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1
2015-03-01,10055112.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,1
2015-03-01,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0
2015-04-01,0.0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0
2015-04-01,18098492.0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1
2015-04-01,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
2015-05-01,10775229.0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1
2015-05-01,23948298.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,1
2015-05-01,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0
2015-06-01,36921889.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1
2015-06-01,40635271.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1
2015-06-01,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0
2015-07-01,14066826.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1
2015-07-01,17386980.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1
2015-07-01,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0
2015-08-01,19242994.0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1
2015-08-01,61438582.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
2015-08-01,3689138.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1
2015-09-01,19629745.0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
2015-09-01,84106212.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1
2015-09-01,4867613.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,1
2015-10-01,14555784.0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1
2015-10-01,40048831.0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
2015-10-01,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0
2015-11-01,11438585.0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1
2015-11-01,23936357.0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,1
2015-11-01,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0
2015-12-01,0.0,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0
2015-12-01,16195936.0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
2015-12-01,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
2016-01-01,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
2016-01-01,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
2016-01-01,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
2016-02-01,10809838.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1
2016-02-01,14008146.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1
2016-02-01,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0
2016-03-01,6259527.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1
2016-03-01,8976100.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,1
2016-03-01,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0
2016-04-01,0.0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0
2016-04-01,18066534.0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1
2016-04-01,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
2016-05-01,10524010.0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1
2016-05-01,45814516.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,1
2016-05-01,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0
2016-06-01,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0
2016-06-01,7150088.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1
2016-06-01,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0
2016-07-01,38156041.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1
2016-07-01,72533348.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1
2016-07-01,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0
2016-08-01,27615043.0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1
2016-08-01,35824874.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
2016-08-01,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0
2016-09-01,0.0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0
2016-09-01,24833122.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1
2016-09-01,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0
2016-10-01,15111251.0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1
2016-10-01,23608957.0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
2016-10-01,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0
2016-11-01,0.0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0
2016-11-01,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0
2016-11-01,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0
2016-12-01,0.0,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0
2016-12-01,5006440.0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
2016-12-01,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
2017-01-01,59907490.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
2017-01-01,129030846.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
2017-01-01,30804902.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
2017-02-01,8804388.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1
2017-02-01,10592961.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1
2017-02-01,5002676.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1
2017-03-01,11905621.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1
2017-03-01,23312647.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,1
2017-03-01,5002341.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1
2017-04-01,0.0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0
2017-04-01,24266410.0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1
2017-04-01,5002340.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1
2017-05-01,26516712.0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1
2017-05-01,24557327.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,1
2017-05-01,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0
2017-06-01,4017471.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1
2017-06-01,34021708.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1
2017-06-01,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0
2017-07-01,34753594.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1
2017-07-01,33710561.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1
2017-07-01,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0
2017-08-01,36478504.0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1
2017-08-01,74323943.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
2017-08-01,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0
2017-09-01,30637054.0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
2017-09-01,52329945.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1
2017-09-01,5936631.573751798,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,1
2017-10-01,8518242.0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1
2017-10-01,38192650.0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
2017-10-01,9482049.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1
2017-11-01,9068475.0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1
2017-11-01,21102862.0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,1
2017-11-01,6792664.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1
2017-12-01,16134811.0,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,1
2017-12-01,61051083.0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
2017-12-01,11155619.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1
2018-01-01,10241880.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
2018-01-01,32181898.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
2018-01-01,8084967.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
2018-02-01,6704076.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1
2018-02-01,12014476.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1
2018-02-01,14470000.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1
2018-03-01,0.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0
2018-03-01,5006521.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,1
2018-03-01,4410420.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1
2018-04-01,4848300.0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1
2018-04-01,25382002.0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1
2018-04-01,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
2018-05-01,6202184.0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1
2018-05-01,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0
2018-05-01,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0
2018-06-01,3349801.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1
2018-06-01,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0
2018-06-01,7600558.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1
2018-07-01,40277940.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1
2018-07-01,94528086.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1
2018-07-01,3173352.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1
2018-08-01,22976707.0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1
2018-08-01,74571974.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
2018-08-01,15537643.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1
2018-09-01,21376696.0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
2018-09-01,118035657.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1
2018-09-01,8404839.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,1
2018-10-01,11764000.0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1
2018-10-01,21345601.0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
2018-10-01,7808933.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1
2018-11-01,26010725.0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1
2018-11-01,116173950.0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,1
2018-11-01,64606676.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1
2018-12-01,6445942.0,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,1
2018-12-01,35844049.0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
2018-12-01,20309118.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1
2019-01-01,33204128.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
2019-01-01,49329433.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
2019-01-01,2000000.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
2019-02-01,2816000.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1
2019-02-01,31533719.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1
2019-02-01,2000000.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1
2019-03-01,3161738.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1
2019-03-01,36167014.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,1
2019-03-01,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0
2019-04-01,8000000.0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1
2019-04-01,22930000.0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1
2019-04-01,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
2019-05-01,3850000.0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1
2019-05-01,32645088.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,1
2019-05-01,3000000.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1
2019-06-01,31559898.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1
2019-06-01,13650000.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1
2019-06-01,7000000.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1
2019-07-01,38500000.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1
2019-07-01,34355000.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1
2019-07-01,9045000.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1
2019-08-01,5300000.0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1
2019-08-01,53027320.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
2019-08-01,15599947.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1
2019-09-01,23300000.0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
2019-09-01,27600000.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1
2019-09-01,11875000.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,1
2019-10-01,5500000.0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1
2019-10-01,36300350.0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
2019-10-01,23767000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1
2019-11-01,38303693.0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1
2019-11-01,102762671.0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,1
2019-11-01,29450000.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1
2019-12-01,5500000.0,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,1
2019-12-01,42666000.0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
2019-12-01,42160700.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1
2020-01-01,30491786.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
2020-01-01,14020000.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
2020-01-01,31696000.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
2020-02-01,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0
2020-02-01,24200000.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1
2020-02-01,18981700.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1
2020-03-01,7548800.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1
2020-03-01,4700000.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,1
2020-03-01,1039400.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1
2020-04-01,4551000.0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1
2020-04-01,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0
2020-04-01,4750614.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1
2020-05-01,29553100.0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1
2020-05-01,7605000.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,1
2020-05-01,14571400.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1
2020-06-01,44666308.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1
2020-06-01,59787000.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1
2020-06-01,20258000.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1
2020-07-01,9900000.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1
2020-07-01,31280000.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1
2020-07-01,9461570.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1
2020-08-01,9200010.0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1
2020-08-01,21776190.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
2020-08-01,29400000.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1
2020-09-01,14718737.0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
2020-09-01,52045140.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1
2020-09-01,18866217.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,1
2020-10-01,0.0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0
2020-10-01,21793000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
2020-10-01,22850165.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1
2020-11-01,25331240.0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1
2020-11-01,104027960.0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,1
2020-11-01,64404000.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1
2020-12-01,25162960.0,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,1
2020-12-01,15000000.0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
2020-12-01,13047030.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1
2021-01-01,22282920.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
2021-01-01,25744000.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
2021-01-01,26627540.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
2021-02-01,9757000.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1
2021-02-01,30459080.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1
2021-02-01,6215310.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1
2021-03-01,32219670.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1
2021-03-01,62534550.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,1
2021-03-01,41754050.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1
2021-04-01,18480294.0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1
2021-04-01,11031080.0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1
2021-04-01,23962081.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1
2021-05-01,11031030.0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1
2021-05-01,17530560.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,1
2021-05-01,29845902.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1
2021-06-01,10733980.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1
2021-06-01,18017230.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1
2021-06-01,17871720.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1
2021-07-01,21281650.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1
2021-07-01,30727000.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1
2021-07-01,11937000.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1
2021-08-01,26952210.0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1
2021-08-01,37245000.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
2021-08-01,11256000.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1
2021-09-01,13500000.0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
2021-09-01,43083530.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1
2021-09-01,8000000.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,1
2021-10-01,19725461.0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1
2021-10-01,30380690.0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
2021-10-01,16782336.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1
2021-11-01,26993017.0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1
2021-11-01,96803720.0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,1
2021-11-01,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0
2021-12-01,27245120.0,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,1
2021-12-01,51541887.0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
2021-12-01,6335000.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1
2022-01-01,6394610.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
2022-01-01,74257790.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
2022-01-01,19004843.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
2022-02-01,3000000.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1
2022-02-01,28116669.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1
2022-02-01,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0
2022-03-01,23398000.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1
2022-03-01,60942901.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,1
2022-03-01,18856781.645593196,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1
2022-04-01,28783450.0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1
2022-04-01,52231926.0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1
2022-04-01,9185814.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1
2022-05-01,45251120.0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1
