CO_ANO,CO_MES,nick,SG_UF_NCM,comex,KG_LIQUIDO,VL_FOB
2023,8,milho,BA,exp,46885991.0,11337904.166666666
2023,8,soja,BA,exp,470179952.0,244008584.375
2023,9,MAP_k,BA,imp,23565051.0,10624706.0
2023,9,MOP_k,BA,imp,73775000.0,26883059.0
2023,9,NPK_k,BA,imp,8253705.0,2475375.0
2023,9,SAM_k,BA,imp,3024113.0,811523.0
2023,9,UREIA_k,BA,imp,51600979.0,18015891.0
2023,9,café,BA,exp,3452502.0,10517518.75
2023,9,milho,BA,exp,16779337.0,3862504.166666666
2023,9,soja,BA,exp,507759366.0,271347417.7083333
2023,10,MAP_k,BA,imp,14575000.0,7898783.0
2023,10,MOP_k,BA,imp,37437366.0,10256845.0
2023,10,NPK_k,BA,imp,9391100.0,2676464.0
2023,10,NP_k,BA,imp,1416000.0,1172332.0
2023,10,SAM_k,BA,imp,114787510.0,18479220.0
2023,10,UREIA_k,BA,imp,34250250.0,12264401.0
2023,10,café,BA,exp,2555221.0,8013119.791666667
2023,10,milho,BA,exp,82187201.0,19976400.0
2023,10,soja,BA,exp,464354397.0,258997885.4166667
2023,11,MAP_k,BA,imp,17349500.0,9750154.0
2023,11,MOP_k,BA,imp,40455684.0,12225480.0
2023,11,NP_k,BA,imp,2276000.0,1980670.0
2023,11,UREIA_k,BA,imp,13047165.0,4861739.0
2023,11,café,BA,exp,2708716.0,8272880.208333334
2023,11,milho,BA,exp,70366073.0,16155479.166666666
2023,11,soja,BA,exp,474297772.0,263233862.49999997
2023,12,MAP_k,BA,imp,47248382.0,24065780.0
2023,12,MOP_k,BA,imp,18978039.0,7209234.0
2023,12,NPK_k,BA,imp,13508190.0,3802330.0
2023,12,SAM_k,BA,imp,11000000.0,2360600.0
2023,12,UREIA_k,BA,imp,17000000.0,5026600.0
2023,12,café,BA,exp,3825808.0,12503220.833333334
2023,12,milho,BA,exp,35673500.0,8451335.416666668
2023,12,soja,BA,exp,513195747.0,279389560.4166666
2024,1,MAP_k,BA,imp,3588000.0,1989538.0
2024,1,MOP_k,BA,imp,24243586.0,6591142.0
2024,1,NPK_k,BA,imp,7000000.0,2664900.0
2024,1,NP_k,BA,imp,2876400.0,2459503.0
2024,1,SAM_k,BA,imp,31200840.0,3570249.0
2024,1,UREIA_k,BA,imp,17000000.0,5193850.0
2024,1,café,BA,exp,4563217.0,15150565.0
2024,1,milho,BA,exp,22536481.0,5035304.0
2024,1,soja,BA,exp,461154360.0,236566848.0
2024,2,MAP_k,BA,imp,37526905.0,19839930.0
2024,2,MOP_k,BA,imp,50147519.0,16046823.0
2024,2,NPK_k,BA,imp,4741600.0,1636504.0
2024,2,SAM_k,BA,imp,4400000.0,703780.0
2024,2,café,BA,exp,2825929.0,9860842.0
2024,2,milho,BA,exp,2117632.0,467918.0
2024,2,soja,BA,exp,82162142.0,37418971.0
2024,3,MAP_k,BA,imp,8210200.0,4447805.0
2024,3,MOP_k,BA,imp,59842668.0,14720344.0
2024,3,NP_k,BA,imp,1100000.0,946083.0
2024,3,SAM_k,BA,imp,19174534.0,2984084.0
2024,3,UREIA_k,BA,imp,22546078.0,7935335.0
2024,3,café,BA,exp,3890262.0,12678272.0
2024,3,soja,BA,exp,293968429.0,132400815.0
2024,4,MAP_k,BA,imp,59518787.0,31065447.0
2024,4,MOP_k,BA,imp,71432266.0,20308351.0
2024,4,NPK_k,BA,imp,8314000.0,2644446.0
2024,4,NP_k,BA,imp,6780400.0,5669496.0
2024,4,SAM_k,BA,imp,20700000.0,3140673.0
2024,4,UREIA_k,BA,imp,49421774.0,16884100.0
2024,4,café,BA,exp,1494172.0,5246760.0
2024,4,soja,BA,exp,359495638.0,155328264.0
2024,5,MAP_k,BA,imp,28024034.0,14788562.0
2024,5,MOP_k,BA,imp,156108131.0,44704023.0
2024,5,NPK_k,BA,imp,2443000.0,906353.0
2024,5,NP_k,BA,imp,360000.0,282240.0
2024,5,SAM_k,BA,imp,42875000.0,6208020.0
2024,5,UREIA_k,BA,imp,28007113.0,9415200.0
2024,5,café,BA,exp,6849648.0,22267988.0
2024,5,soja,BA,exp,267647754.0,115726493.0
2024,6,MAP_k,BA,imp,21350717.0,11689827.0
2024,6,MOP_k,BA,imp,132620973.0,35386692.0
2024,6,NP_k,BA,imp,4000800.0,3379753.0
2024,6,SAM_k,BA,imp,16050000.0,2587929.0
2024,6,UREIA_k,BA,imp,22136324.0,7401673.0
2024,6,café,BA,exp,5219825.0,17318908.0
2024,6,soja,BA,exp,430402127.0,190005059.0
