CO_ANO,CO_MES,CO_NCM,nick,SG_UF_NCM,CO_PAIS,CO_URF,KG_LIQUIDO,VL_FOB,VL_FRETE,VL_SEGURO
2019,3,31021010,UREIA,RS,999,1017700,13250000,3835979,187885,2816
2019,3,31021010,UREIA,RS,999,1017700,20050000,5387872,277988,3095
2019,3,31021010,UREIA,RS,999,1017800,10000000,2916060,201121,1709
2019,3,31021010,UREIA,SP,23,817800,554301,265355,18315,12
2019,3,31021010,UREIA,SP,676,817800,1382400,441987,2400,138
2019,3,31021010,UREIA,SP,676,917800,8484400,2745013,61250,3701
2019,3,31021010,UREIA,SP,676,927800,550000,154576,950,182
2019,3,31021010,UREIA,SP,999,147600,120000,32100,400,106
2019,3,31021010,UREIA,SP,999,147600,275000,70538,11286,0
2019,3,31021010,UREIA,SP,999,817800,18000000,5321769,347400,6727
2019,3,31021010,UREIA,SP,999,917800,6825000,2066067,91797,1102
2019,3,31021010,UREIA,SP,999,917800,4500000,1237380,108000,0
2019,3,31021010,UREIA,SP,999,917800,950000,261942,20188,144
2019,3,31021010,UREIA,SP,999,927700,3042619,868714,41850,418
2019,3,31021010,UREIA,ZN,23,717600,60,20,15,0
2019,3,31021010,UREIA,ZN,23,817800,20000,7860,1027,0
2019,3,31021010,UREIA,ZN,23,927700,7104104,2011914,155330,710
2019,3,31021010,UREIA,ZN,87,717600,138,169,33,0
2019,3,31021010,UREIA,ZN,160,927502,400000,140440,10081,0
2019,3,31021010,UREIA,ZN,676,320151,3150000,989406,78750,1678
2019,3,31021010,UREIA,ZN,676,320151,11000000,3090123,228250,2804
2019,3,31021010,UREIA,ZN,676,817800,609000,202702,39900,0
2019,3,31021010,UREIA,ZN,676,817800,464000,160959,800,180
2019,3,31021010,UREIA,ZN,676,917800,174000,59073,300,490
2019,3,31021010,UREIA,ZN,676,917800,1018252,275720,25000,150
2019,3,31021010,UREIA,ZN,676,927502,5669000,1538289,147113,1504
2019,3,31021010,UREIA,ZN,676,927700,5636600,1914858,9800,506
2019,3,31021010,UREIA,ZN,676,927700,1537000,489027,2650,294
2019,3,31021010,UREIA,ZN,676,927800,723600,254124,4120,179
2019,3,31021010,UREIA,ZN,999,147600,270000,64125,9000,0
2019,3,31021010,UREIA,ZN,999,147600,594000,137830,24409,0
2019,3,31021010,UREIA,ZN,999,727600,4200000,1325141,92400,719
2019,3,31021010,UREIA,ZN,999,917800,7600000,2091734,161500,1154
2019,3,31021010,UREIA,ZN,999,927700,23072359,6597543,320869,4914
2019,3,31022100,SAM,BA,87,517800,12002927,1840416,354395,1098
2019,3,31022100,SAM,GO,23,817800,48000,18021,417,8
2019,3,31022100,SAM,GO,160,917800,29443074,4995682,764816,5391
2019,3,31022100,SAM,MG,87,917800,4345967,569908,142330,994
2019,3,31022100,SAM,MG,160,917800,5400000,916587,123726,391
2019,3,31022100,SAM,MG,573,917800,2200000,418603,72050,573
2019,3,31022100,SAM,MG,603,917800,2300000,439852,66930,619
2019,3,31022100,SAM,MT,160,917800,31670720,5521391,817063,4504
2019,3,31022100,SAM,MT,603,917800,4000000,764960,116400,1076
2019,3,31022100,SAM,PR,87,917800,1650000,216322,54038,133
2019,3,31022100,SAM,PR,160,917800,82953403,14315425,2048494,10010
2019,3,31022100,SAM,PR,160,927700,5000000,994332,109000,0
2019,3,31022100,SAM,PR,573,917800,8799763,1673968,288192,2292
2019,3,31022100,SAM,RS,87,1017700,10998682,1853429,326661,626
2019,3,31022100,SAM,RS,160,1017700,7500000,1235959,213750,1019
2019,3,31022100,SAM,SP,87,817800,144000,46983,1143,8
2019,3,31022100,SAM,SP,160,917800,4392000,763739,90450,233
2019,3,31022100,SAM,SP,245,817800,3,136,0,0
2019,3,31022100,SAM,SP,245,917800,48000,17299,1380,73
2019,3,31022100,SAM,SP,249,817800,9979,15508,3850,12
2019,3,31022100,SAM,SP,573,817600,1,15,46,0
2019,3,31022100,SAM,SP,573,917800,1573424,271994,51530,162
2019,3,31022100,SAM,SP,603,917800,5710735,1059720,165870,1399
2019,3,31022100,SAM,ZN,87,217800,8800000,1640611,246400,821
2019,3,31022100,SAM,ZN,87,417900,9651727,1326002,269766,795
2019,3,31022100,SAM,ZN,87,440151,7787303,1126451,210000,554
2019,3,31022100,SAM,ZN,160,227600,500,801,193,0
2019,3,31022100,SAM,ZN,160,320151,9892000,1545245,309126,2516
2019,3,31022100,SAM,ZN,160,320151,2850000,431537,89063,714
2019,3,31022100,SAM,ZN,160,917800,2000000,337085,44800,187
2019,3,31022100,SAM,ZN,160,927502,1200000,163164,30213,0
2019,3,31022100,SAM,ZN,160,927700,3103000,614254,69320,0
2019,3,31022100,SAM,ZN,603,440151,7248765,917135,210939,0
2019,3,31042090,MOP,BA,676,517800,36167014,11716948,890542,9131
2019,3,31042090,MOP,GO,149,817800,9000000,3184110,225000,4031
2019,3,31042090,MOP,GO,149,917800,5000000,1725165,125000,2210
2019,3,31042090,MOP,GO,149,927700,18200000,6378989,455000,8156
2019,3,31042090,MOP,GO,383,917800,6000000,2058551,130500,4270
2019,3,31042090,MOP,GO,676,727600,26595000,9050209,740212,4528
2019,3,31042090,MOP,GO,676,917800,10138000,3375269,288049,1900
2019,3,31042090,MOP,MG,85,817800,6570000,2272470,90338,886
2019,3,31042090,MOP,MG,149,817800,9000000,3215430,225000,4031
2019,3,31042090,MOP,MG,149,927700,7850000,2751377,196250,3518
2019,3,31042090,MOP,MG,383,917800,2000000,688226,43500,1278
2019,3,31042090,MOP,MG,676,727600,10930000,3674808,316238,2019
2019,3,31042090,MOP,MG,676,917800,2200000,741191,52096,1386
2019,3,31042090,MOP,MT,85,210200,19020722,6737166,423211,10219
2019,3,31042090,MOP,MT,149,217800,15002000,5510685,375050,6719
2019,3,31042090,MOP,MT,149,917800,24000000,8278529,570200,8590
2019,3,31042090,MOP,MT,149,927700,20100000,7044928,502500,9008
2019,3,31042090,MOP,MT,383,227600,7900000,2486670,215550,2645
2019,3,31042090,MOP,MT,383,917800,11500000,3862201,250400,5796
2019,3,31042090,MOP,MT,676,217800,13800000,4664800,396750,2228
2019,3,31042090,MOP,MT,676,817800,64254903,21464889,1666900,13308
2019,3,31042090,MOP,MT,999,147600,250000,53750,10875,110
2019,3,31042090,MOP,PR,23,917800,16134000,5488753,329940,2982
2019,3,31042090,MOP,PR,85,917800,22273492,7487258,623504,3311
2019,3,31042090,MOP,PR,149,917800,51046000,16701603,1664611,11420
2019,3,31042090,MOP,PR,383,917800,2000000,695669,43500,367
2019,3,31042090,MOP,PR,676,917800,25310000,8492459,672181,3600
2019,3,31042090,MOP,RS,149,1017800,8142520,2561416,301413,1758
2019,3,31042090,MOP,RS,676,1017700,46380000,14877556,1155424,6013
2019,3,31042090,MOP,SP,23,817800,503000,273626,4968,170
2019,3,31042090,MOP,SP,85,817800,7710000,2614111,106014,1083
2019,3,31042090,MOP,SP,149,817800,27250000,9405896,681250,9142
2019,3,31042090,MOP,SP,149,917800,3000000,966660,107200,554
2019,3,31042090,MOP,SP,149,927700,2000000,667647,50000,366
2019,3,31042090,MOP,SP,383,817800,120000,57403,2025,63
2019,3,31042090,MOP,SP,383,917800,16585000,5622877,360889,9987
2019,3,31042090,MOP,SP,676,817800,11724000,4036986,282548,2555
2019,3,31042090,MOP,SP,676,917800,3000000,1025077,79000,185
2019,3,31042090,MOP,SP,999,147600,1500000,336500,119066,0
2019,3,31042090,MOP,SP,999,817600,8,176,169,0
2019,3,31042090,MOP,ZN,85,210200,10000000,3542014,222500,5372
2019,3,31042090,MOP,ZN,85,817800,1620000,560335,22275,219
2019,3,31042090,MOP,ZN,149,417900,8000000,2607512,262400,1478
2019,3,31042090,MOP,ZN,149,717600,4000000,1220000,100000,660
2019,3,31042090,MOP,ZN,149,917800,13059000,4425576,361406,4806
2019,3,31042090,MOP,ZN,149,927700,2000000,700988,50000,896
2019,3,31042090,MOP,ZN,676,217800,9000000,3020430,258750,1453
2019,3,31042090,MOP,ZN,676,217800,2400000,805637,69000,388
2019,3,31042090,MOP,ZN,676,320151,16750369,5311622,562014,6054
2019,3,31042090,MOP,ZN,676,417900,7926000,2658198,171756,1454
2019,3,31042090,MOP,ZN,676,440151,5932665,1989585,128561,1086
2019,3,31042090,MOP,ZN,676,727600,6000000,1990995,184500,1109
2019,3,31042090,MOP,ZN,676,917800,7090000,2413462,172375,660
2019,3,31052000,NPK,BA,383,517800,168000,129723,6041,168
2019,3,31052000,NPK,BA,999,517800,10600,5334,513,23
2019,3,31052000,NPK,BA,999,517800,2127012,710719,80430,277
2019,3,31052000,NPK,GO,676,917800,4911927,1448152,120550,1109
2019,3,31052000,NPK,MG,676,817800,6050000,1995930,208060,733
2019,3,31052000,NPK,MG,999,817800,8050000,2520141,256155,991
2019,3,31052000,NPK,MT,676,917800,502750,137153,9200,112
2019,3,31052000,NPK,PR,249,917800,19051,37557,3875,0
2019,3,31052000,NPK,PR,676,917800,25462418,8019634,573061,7897
2019,3,31052000,NPK,PR,676,927700,7700000,2528888,264803,933
2019,3,31052000,NPK,PR,999,917800,32230,40978,2141,123
2019,3,31052000,NPK,PR,999,927700,4000000,1489400,127560,541
2019,3,31052000,NPK,PR,999,927700,1100000,341517,35079,126
2019,3,31052000,NPK,RS,245,1017700,19875,36672,1299,0
2019,3,31052000,NPK,RS,573,1017700,24000,25578,596,10
2019,3,31052000,NPK,RS,603,1017700,6,90,3,0
2019,3,31052000,NPK,RS,999,1017700,5000000,1825823,159450,676
2019,3,31052000,NPK,SP,23,917800,126100,116060,3826,474
2019,3,31052000,NPK,SP,245,417902,875,1539,41,0
2019,3,31052000,NPK,SP,245,817800,2756,3188,228,0
2019,3,31052000,NPK,SP,245,917800,96000,91800,2761,376
2019,3,31052000,NPK,SP,383,817800,48000,27005,1550,26
2019,3,31052000,NPK,SP,573,817800,24000,26410,571,0
2019,3,31052000,NPK,SP,676,817800,6006280,1981507,206556,727
2019,3,31052000,NPK,SP,999,817700,195,35742,1450,0
2019,3,31052000,NPK,SP,999,817800,18418,23065,800,9
2019,3,31052000,NPK,SP,999,917800,18000,55688,800,228
2019,3,31052000,NPK,ZN,383,517800,216000,167842,8749,218
2019,3,31052000,NPK,ZN,676,440151,3572340,1130895,122853,428
2019,3,31052000,NPK,ZN,676,917800,1100109,330614,27500,0
2019,3,31052000,NPK,ZN,999,727600,2000000,640070,63220,231
2019,3,31054000,MAP,BA,160,717800,312000,194741,20410,81
2019,3,31054000,MAP,BA,249,517800,3161738,1354937,91690,569
2019,3,31054000,MAP,BA,474,517800,2000000,825253,35000,444
2019,3,31054000,MAP,GO,160,817800,68000,41870,3300,17
2019,3,31054000,MAP,GO,249,727600,2100000,926254,60900,503
2019,3,31054000,MAP,GO,474,917800,6800000,2804280,109820,0
2019,3,31054000,MAP,GO,676,917800,5140000,2221490,127068,1456
2019,3,31054000,MAP,MG,160,817800,288000,178692,9120,70
2019,3,31054000,MAP,MG,249,727600,6300000,2770147,182700,1507
2019,3,31054000,MAP,MG,474,917800,300000,124155,4845,0
2019,3,31054000,MAP,MG,676,917800,2000000,846420,49602,0
2019,3,31054000,MAP,MT,676,917800,3300000,1431425,79200,1033
2019,3,31054000,MAP,PR,87,917800,48000,60634,1475,0
2019,3,31054000,MAP,PR,160,917800,273000,173043,9790,0
2019,3,31054000,MAP,PR,249,917800,17866707,7245695,382914,9004
2019,3,31054000,MAP,PR,474,917800,10754000,4699111,187861,1245
2019,3,31054000,MAP,PR,676,917800,13371969,5726223,325663,6155
2019,3,31054000,MAP,RS,160,1017700,24000,15438,870,6
2019,3,31054000,MAP,RS,999,1017700,13200000,5491131,304128,2171
2019,3,31054000,MAP,SP,160,817800,118000,78038,4705,20
2019,3,31054000,MAP,SP,160,917800,1000000,373000,27000,147
2019,3,31054000,MAP,SP,245,817800,12,357,1,0
2019,3,31054000,MAP,SP,249,817800,84005,87053,2720,79
2019,3,31054000,MAP,SP,249,917800,2200000,962427,52030,527
2019,3,31054000,MAP,SP,383,817800,48000,38217,1532,49
2019,3,31054000,MAP,SP,474,917800,2000000,835700,32300,0
2019,3,31054000,MAP,SP,676,817800,144000,109505,3900,0
2019,3,31054000,MAP,SP,676,917800,9694122,4184775,240854,0
2019,3,31054000,MAP,ZN,160,717600,96000,59756,6280,25
2019,3,31054000,MAP,ZN,160,1017700,112000,76618,6076,0
2019,3,31054000,MAP,ZN,249,417900,6000000,2367376,114000,1283
2019,3,31054000,MAP,ZN,249,727600,2100000,920510,60900,502
2019,3,31054000,MAP,ZN,249,917800,2158419,894051,52126,1127
2019,3,31054000,MAP,ZN,474,320151,5000000,2172670,71250,822
2019,3,31054000,MAP,ZN,474,927700,7487000,3233833,107662,1642
2019,3,31054000,MAP,ZN,676,320151,2200000,971074,55000,1613
2019,3,31054000,MAP,ZN,676,320151,11500000,4964293,262000,5220
2019,3,31054000,MAP,ZN,676,517800,144000,108624,5400,0
2019,3,31054000,MAP,ZN,676,917800,1000000,422749,24000,230
2019,3,31054000,MAP,ZN,676,927502,3300000,1357950,85636,1292
2019,3,31054000,MAP,ZN,999,320151,9900000,3922883,163350,1822
2019,3,31055900,NP,GO,160,917800,6300000,2323275,177975,4446
2019,3,31055900,NP,GO,249,917800,3319882,1237030,70344,1556
2019,3,31055900,NP,MT,160,917800,5000000,1789014,134500,1538
2019,3,31055900,NP,MT,249,817800,5000000,1985336,120000,2514
2019,3,31055900,NP,MT,249,917800,15249503,6031759,380429,7563
2019,3,31055900,NP,MT,474,917800,4800000,2140395,87600,878
2019,3,31055900,NP,PR,160,917800,33325000,11160148,960087,4644
2019,3,31055900,NP,PR,249,917800,12230000,4277238,279578,5424
2019,3,31055900,NP,RS,160,1017700,8850000,2957752,252225,722
2019,3,31055900,NP,SP,249,917800,3915837,1387577,78513,1737
2019,3,31055900,NP,SP,676,817800,120000,85020,4750,0
2019,3,31055900,NP,ZN,160,917800,2200000,752597,62700,310
2019,3,31055900,NP,ZN,245,417902,721,2107,37,6
2019,3,31059090,NK,BA,999,517800,24000,18702,2031,19
2019,3,31059090,NK,MT,573,917800,48000,56740,1351,22
2019,3,31059090,NK,MT,999,917800,22542,70649,1095,27
2019,3,31059090,NK,PR,999,917500,4794,11610,122,13
2019,3,31059090,NK,PR,999,917800,7068,15064,646,47
2019,3,31059090,NK,PR,999,917800,48000,37486,3262,38
2019,3,31059090,NK,RS,158,1017500,38760,285260,5046,60
2019,3,31059090,NK,RS,245,1017700,16200,42547,3028,0
2019,3,31059090,NK,RS,573,1017700,24000,28368,679,11
2019,3,31059090,NK,SP,23,817600,30,564,100,0
2019,3,31059090,NK,SP,23,917800,110,422,10,2
2019,3,31059090,NK,SP,245,417902,4608,8080,214,0
2019,3,31059090,NK,SP,245,817800,122373,195313,3288,0
2019,3,31059090,NK,SP,249,817800,32796,88044,1811,41
2019,3,31059090,NK,SP,573,817800,144000,149345,6603,82
2019,3,31059090,NK,SP,999,817800,59620,206509,3355,51
2019,3,31059090,NK,SP,999,817800,1701,11060,42,0
2019,3,31059090,NK,ZN,245,417902,13602,22435,702,64
2019,4,31021010,UREIA,GO,160,917800,513000,190942,23807,90
2019,4,31021010,UREIA,GO,676,917800,284000,93811,500,85
2019,4,31021010,UREIA,GO,999,917800,6821468,1663705,167126,929
2019,4,31021010,UREIA,GO,999,917800,3500000,978340,84000,0
2019,4,31021010,UREIA,MG,676,817800,13019200,3739412,23670,16
2019,4,31021010,UREIA,MG,676,917800,308000,110265,550,0
2019,4,31021010,UREIA,MG,999,917800,500000,136595,12000,0
2019,4,31021010,UREIA,MT,676,817800,638000,188823,1100,211
2019,4,31021010,UREIA,MT,676,917800,54400,19392,1400,0
2019,4,31021010,UREIA,MT,999,917800,250000,72130,6000,0
2019,4,31021010,UREIA,PR,23,927700,11000000,2968130,282700,1109
2019,4,31021010,UREIA,PR,676,917800,5629000,1573158,157452,343
2019,4,31021010,UREIA,PR,999,917800,9499725,2471572,188238,1433
2019,4,31021010,UREIA,RS,676,1017700,11145820,2933719,285325,1652
2019,4,31021010,UREIA,RS,999,1017700,2500000,706866,34875,0
2019,4,31021010,UREIA,SP,23,817800,147700,62373,4575,0
2019,4,31021010,UREIA,SP,676,817800,1923300,611055,21099,65
2019,4,31021010,UREIA,SP,676,917800,2240800,745555,3900,1130
2019,4,31021010,UREIA,SP,999,147600,1274000,296741,52337,0
2019,4,31021010,UREIA,SP,999,917800,1948991,475344,47750,266
2019,4,31021010,UREIA,SP,999,917800,3000000,831815,68700,459
2019,4,31021010,UREIA,ZN,23,717600,60,20,17,0
2019,4,31021010,UREIA,ZN,160,817800,459000,182846,32980,90
2019,4,31021010,UREIA,ZN,676,520100,4000000,1148320,117000,638
2019,4,31021010,UREIA,ZN,676,817800,1218000,384934,79800,0
2019,4,31021010,UREIA,ZN,676,917800,522000,159426,900,469
2019,4,31021010,UREIA,ZN,676,927700,28944405,7650733,635950,3618
2019,4,31021010,UREIA,ZN,676,927800,2649600,844627,5944,475
2019,4,31021010,UREIA,ZN,999,147600,2660000,552000,86455,0
2019,4,31021010,UREIA,ZN,999,147600,275000,63663,12038,0
2019,4,31021010,UREIA,ZN,999,317900,6000000,1511607,90000,0
2019,4,31021010,UREIA,ZN,999,917800,974496,237672,23875,133
2019,4,31021010,UREIA,ZN,999,927700,14999606,3788594,224627,3473
2019,4,31022100,SAM,BA,87,517800,4525000,631218,126474,374
2019,4,31022100,SAM,BA,249,517800,4435581,574329,113107,337
2019,4,31022100,SAM,GO,160,917800,7675000,1287835,140069,721
2019,4,31022100,SAM,GO,603,917800,2553675,331463,72750,0
2019,4,31022100,SAM,MG,160,917800,1900000,318813,34675,179
2019,4,31022100,SAM,PR,160,917800,7681000,1271916,147697,812
2019,4,31022100,SAM,PR,245,917800,75600,18163,1543,0
2019,4,31022100,SAM,RS,87,1017800,6073394,862226,208068,652
2019,4,31022100,SAM,RS,160,1017700,3551817,623011,68104,155
2019,4,31022100,SAM,SP,23,817600,1,19,3,0
2019,4,31022100,SAM,SP,23,817800,48500,22461,513,154
2019,4,31022100,SAM,SP,87,817800,288000,85434,3178,0
2019,4,31022100,SAM,SP,160,817800,550000,81535,21480,0
2019,4,31022100,SAM,SP,160,917800,4825000,831616,88057,446
2019,4,31022100,SAM,SP,245,517800,24000,8474,773,36
2019,4,31022100,SAM,SP,245,717600,24000,8117,685,34
2019,4,31022100,SAM,SP,245,817800,144000,59428,6117,257
2019,4,31022100,SAM,ZN,87,320151,7350000,1117484,189263,687
2019,4,31022100,SAM,ZN,87,440151,6000000,780922,154500,459
2019,4,31022100,SAM,ZN,87,440151,500000,67303,12875,0
2019,4,31022100,SAM,ZN,87,520100,6000000,819716,167700,475
2019,4,31022100,SAM,ZN,160,917800,81000,14640,4186,0
2019,4,31022100,SAM,ZN,160,917800,54000,9198,3345,0
2019,4,31022100,SAM,ZN,160,917800,1050000,176186,19163,99
2019,4,31022100,SAM,ZN,249,417900,11500000,1461318,293250,874
2019,4,31042090,MOP,BA,149,517800,9955000,3488134,248875,2947
2019,4,31042090,MOP,BA,676,517800,12975000,4309285,396357,2585
2019,4,31042090,MOP,GO,85,817800,7635000,2634819,68715,1014
2019,4,31042090,MOP,GO,149,817800,3800000,1291454,95000,1653
2019,4,31042090,MOP,GO,149,917800,3600000,1212450,101800,952
2019,4,31042090,MOP,GO,149,927700,15750000,5352522,393750,6856
2019,4,31042090,MOP,GO,676,817800,5000000,1741204,107500,1095
2019,4,31042090,MOP,GO,676,917800,20239746,6642941,617610,3738
2019,4,31042090,MOP,MG,23,817800,240000,112784,2587,0
2019,4,31042090,MOP,MG,85,817800,19340000,6674007,174060,2569
2019,4,31042090,MOP,MG,149,817800,4750000,1613758,118750,2066
2019,4,31042090,MOP,MG,676,817800,1875830,631002,40330,4655
2019,4,31042090,MOP,MT,23,217800,17000000,5787475,350880,3053
2019,4,31042090,MOP,MT,85,210200,2500000,845412,75000,488
2019,4,31042090,MOP,MT,85,917800,23585523,8561002,401497,0
2019,4,31042090,MOP,MT,149,217800,10000000,3492031,250000,791
2019,4,31042090,MOP,MT,149,817800,95119000,32324951,2377975,41374
2019,4,31042090,MOP,MT,149,917800,10020000,3281942,328656,1852
2019,4,31042090,MOP,MT,149,927700,2000000,679686,50000,870
2019,4,31042090,MOP,MT,676,210200,35200000,11729516,869088,12325
2019,4,31042090,MOP,MT,676,917800,5052265,1698966,151250,0
2019,4,31042090,MOP,MT,999,147600,250000,53750,10875,110
2019,4,31042090,MOP,PR,85,917800,31400000,11405000,519500,0
2019,4,31042090,MOP,PR,149,917800,71499000,24942869,1624175,26823
2019,4,31042090,MOP,PR,676,917800,22223171,7360679,659388,3607
2019,4,31042090,MOP,PR,999,147600,100000,23000,2829,0
2019,4,31042090,MOP,RS,149,1017700,26502000,8948930,662550,11541
2019,4,31042090,MOP,RS,676,1017700,22700000,7181175,634700,8156
2019,4,31042090,MOP,SP,23,817800,728000,290934,6826,170
2019,4,31042090,MOP,SP,85,817800,40125310,13608561,361128,5367
2019,4,31042090,MOP,SP,149,817800,34350000,12084569,858750,9423
2019,4,31042090,MOP,SP,383,817800,481000,228037,8100,228
2019,4,31042090,MOP,SP,676,817800,8715320,2948302,187870,4797
2019,4,31042090,MOP,SP,676,917800,8500000,2782811,253125,1557
2019,4,31042090,MOP,SP,999,147600,650000,149500,38000,0
2019,4,31042090,MOP,ZN,149,217800,6508000,2062426,274963,1036
2019,4,31042090,MOP,ZN,149,717600,3988000,1216340,99700,658
2019,4,31042090,MOP,ZN,149,917800,22202000,7747539,501636,8574
2019,4,31042090,MOP,ZN,149,927700,5700000,1937103,142500,2481
2019,4,31042090,MOP,ZN,383,317900,11000000,3619930,352873,0
2019,4,31042090,MOP,ZN,383,927700,4200000,1463735,90300,773
2019,4,31042090,MOP,ZN,676,440151,6750000,2172432,197438,1214
2019,4,31042090,MOP,ZN,676,520100,1000000,315080,29250,174
2019,4,31042090,MOP,ZN,676,817800,319000,104312,18700,326
2019,4,31042090,MOP,ZN,676,917800,2000000,652134,58500,364
2019,4,31052000,NPK,BA,245,517800,37500,71392,2558,11
2019,4,31052000,NPK,BA,999,517800,2000000,638890,63220,231
2019,4,31052000,NPK,GO,383,817800,1200000,949466,34100,1217
2019,4,31052000,NPK,MG,999,817800,4730000,1420521,140718,569
2019,4,31052000,NPK,PR,676,917800,8517475,2673845,63324,2192
2019,4,31052000,NPK,PR,999,927700,2970000,1017784,100980,411
2019,4,31052000,NPK,RS,573,1017700,48000,51149,1175,20
2019,4,31052000,NPK,SP,149,817800,16200,33348,1440,0
2019,4,31052000,NPK,SP,245,817800,17360,43261,707,0
2019,4,31052000,NPK,SP,245,917800,24000,29597,770,121
2019,4,31052000,NPK,SP,249,817800,19051,38696,1050,32
2019,4,31052000,NPK,SP,383,817800,1200000,942349,34790,1202
2019,4,31052000,NPK,SP,573,817800,48000,49619,1295,9
2019,4,31052000,NPK,SP,999,817800,36835,46111,1600,15
2019,4,31052000,NPK,SP,999,817800,133896,204342,2651,0
2019,4,31052000,NPK,SP,999,817800,5500000,1651769,163625,662
2019,4,31052000,NPK,ZN,383,517800,192000,167388,6567,215
2019,4,31052000,NPK,ZN,383,717600,216000,166771,7776,215
2019,4,31052000,NPK,ZN,383,817800,72000,63491,2805,315
2019,4,31052000,NPK,ZN,573,817800,48000,55251,1621,21
2019,4,31052000,NPK,ZN,676,817800,48000,36755,2035,0
2019,4,31054000,MAP,BA,474,517800,8000000,3351237,140000,2511
2019,4,31054000,MAP,BA,676,517800,1100000,455395,32175,0
2019,4,31054000,MAP,GO,160,817800,44000,26523,2760,11
2019,4,31054000,MAP,GO,160,917800,1050000,430286,19163,233
2019,4,31054000,MAP,GO,676,817800,3288000,1414853,73900,748
2019,4,31054000,MAP,MG,160,817800,587000,351812,34500,144
2019,4,31054000,MAP,MG,160,917800,3150000,1275108,57488,690
2019,4,31054000,MAP,MG,249,727600,3114000,1231271,63526,666
2019,4,31054000,MAP,MG,676,817800,725000,314131,1250,0
2019,4,31054000,MAP,MT,249,817800,7302551,2689911,135097,1627
2019,4,31054000,MAP,MT,249,917800,11096993,4227178,199746,5286
2019,4,31054000,MAP,MT,474,817800,7311000,2934367,95043,1137
2019,4,31054000,MAP,MT,676,320151,10000000,4227681,207500,1979
2019,4,31054000,MAP,PR,160,917800,3172000,1304181,58868,705
2019,4,31054000,MAP,PR,249,917800,13197197,5162504,329930,6550
2019,4,31054000,MAP,PR,474,917800,9540811,3990333,127476,2169
2019,4,31054000,MAP,PR,999,917800,15950000,6774996,367488,2343
2019,4,31054000,MAP,RS,160,1017700,8800000,3464584,160600,1882
2019,4,31054000,MAP,RS,676,1017700,9700000,3908557,225300,4276
2019,4,31054000,MAP,RS,999,1017700,28590000,11660011,605536,4594
2019,4,31054000,MAP,SP,160,817800,52000,31779,2400,0
2019,4,31054000,MAP,SP,249,817800,7000000,2598260,184450,1603
2019,4,31054000,MAP,SP,474,817800,3600000,1437972,46800,440
2019,4,31054000,MAP,SP,676,817800,3048000,1215090,65800,645
2019,4,31054000,MAP,ZN,160,717600,48000,29004,4090,12
2019,4,31054000,MAP,ZN,249,417900,7200000,2811251,178201,1503
2019,4,31054000,MAP,ZN,249,520100,5193000,2087601,105937,1119
2019,4,31054000,MAP,ZN,249,727600,3114000,1231271,63526,666
2019,4,31054000,MAP,ZN,474,320151,5500000,2295528,72875,867
2019,4,31054000,MAP,ZN,474,440151,9000000,3735236,157500,1365
2019,4,31054000,MAP,ZN,676,217800,17308000,7332882,359141,3425
2019,4,31054000,MAP,ZN,676,320151,4000000,1691177,83000,792
2019,4,31054000,MAP,ZN,676,817800,504000,333477,19800,0
2019,4,31054000,MAP,ZN,999,320151,1100000,441987,18150,205
2019,4,31054000,MAP,ZN,999,320151,7000000,2689118,115500,1478
2019,4,31055900,NP,BA,245,517800,16500,48554,1478,7
2019,4,31055900,NP,GO,249,817800,12954029,4756979,341339,2937
2019,4,31055900,NP,MT,249,817800,28815842,10500493,533093,6356
2019,4,31055900,NP,MT,249,917800,24173353,9218740,473620,11570
2019,4,31055900,NP,MT,474,817800,4000000,1585122,52000,614
2019,4,31055900,NP,MT,474,917800,12100000,4978936,160325,1928
2019,4,31055900,NP,PR,676,917800,13160000,4622469,302680,4068
2019,4,31055900,NP,PR,999,1017503,148000,214119,3264,554
2019,4,31055900,NP,SP,160,817800,3850000,1271085,89898,1391
2019,4,31055900,NP,SP,245,917800,24000,24124,299,97
2019,4,31055900,NP,SP,249,817800,4500000,1670760,118575,1031
2019,4,31055900,NP,SP,603,817800,818,2626,92,8
2019,4,31055900,NP,SP,999,817800,8400,8799,184,0
2019,4,31059090,NK,BA,160,817800,5261,35661,859,40
2019,4,31059090,NK,MT,573,917800,48000,56743,1328,22
2019,4,31059090,NK,MT,999,917800,23101,61596,1049,24
2019,4,31059090,NK,PR,999,917800,72000,56207,4893,57
2019,4,31059090,NK,RS,158,1017500,116280,885360,15191,229
2019,4,31059090,NK,RS,573,1017700,24000,28375,669,11
2019,4,31059090,NK,SP,23,817800,112,1864,25,0
2019,4,31059090,NK,SP,160,817800,7800,42895,913,0
2019,4,31059090,NK,SP,245,417902,30176,50848,1126,0
2019,4,31059090,NK,SP,245,817800,26618,42988,851,0
2019,4,31059090,NK,SP,249,817800,18785,38166,966,18
2019,4,31059090,NK,SP,573,817800,72000,85344,1755,33
2019,4,31059090,NK,SP,999,817800,20160,84803,2734,55
2019,4,31059090,NK,SP,999,817800,34650,96424,1820,22
2019,4,31059090,NK,SP,999,817800,19170,52066,702,31
2019,4,31059090,NK,ZN,999,420154,16144,43980,2104,0
2019,5,31021010,UREIA,BA,676,517800,3000000,851410,87750,478
2019,5,31021010,UREIA,GO,999,727600,1000000,256343,16250,79
2019,5,31021010,UREIA,GO,999,917800,6000000,1807445,114000,497
