CO_ANO,CO_MES,KG_LIQUIDO,KG_LIQUIDO_pred_mm,KG_LIQUIDO_pred_s_mm,erro_mm,erro_s_mm,train_size_anos,ad
2022,1,145246683.0,141363019,139063440,3883664.0,6183243.0,10.0,6
2022,1,145246683.0,138465896,139360258,6780787.0,5886425.0,11.0,6
2022,1,145246683.0,137804398,140812963,7442285.0,4433720.0,12.0,6
2022,1,145246683.0,140124919,139081567,5121764.0,6165116.0,13.0,6
2022,1,145246683.0,137896507,139545158,7350176.0,5701525.0,14.0,6
2022,1,145246683.0,137880774,141381565,7365909.0,3865118.0,5.0,8
2022,1,145246683.0,152129696,139404506,6883013.0,5842177.0,6.0,8
2022,1,145246683.0,152367529,141766165,7120846.0,3480518.0,7.0,8
2022,1,145246683.0,137892239,143912507,7354444.0,1334176.0,8.0,8
2022,1,145246683.0,139296215,141704648,5950468.0,3542035.0,9.0,8
2022,1,145246683.0,134618002,140246052,10628681.0,5000631.0,10.0,8
2022,1,145246683.0,142458372,139041435,2788311.0,6205248.0,11.0,8
2022,1,145246683.0,136376932,140377358,8869751.0,4869325.0,12.0,8
2022,1,145246683.0,135392585,138794004,9854098.0,6452679.0,13.0,8
2022,1,145246683.0,147575918,139829614,2329235.0,5417069.0,14.0,8
2008,3,1770680.0,41160440,41434248,39389760.0,39663568.0,5.0,6
2008,3,1770680.0,43565872,41951672,41795192.0,40180992.0,5.0,7
2008,3,1770680.0,35421630,41689357,33650950.0,39918677.0,5.0,8
2009,4,19514387.0,16234287,24024833,3280100.0,4510446.0,5.0,6
2009,4,19514387.0,14232275,21476625,5282112.0,1962238.0,6.0,6
2009,4,19514387.0,35743332,24031361,16228945.0,4516974.0,5.0,8
2009,4,19514387.0,35231222,19492173,15716835.0,22214.0,6.0,8
2012,3,1927520.0,22144117,39071627,20216597.0,37144107.0,5.0,6
2012,3,1927520.0,19043148,34066515,17115628.0,32138995.0,6.0,6
2012,3,1927520.0,19660931,34056685,17733411.0,32129165.0,7.0,6
2012,3,1927520.0,19522622,29526237,17595102.0,27598717.0,8.0,6
2012,3,1927520.0,18911742,43337244,16984222.0,41409724.0,9.0,6
2012,3,1927520.0,21108638,36312702,19181118.0,34385182.0,5.0,7
2012,3,1927520.0,19472379,32742906,17544859.0,30815386.0,6.0,7
2012,3,1927520.0,22494134,36449973,20566614.0,34522453.0,7.0,7
2012,3,1927520.0,16607238,38412655,14679718.0,36485135.0,8.0,7
2012,3,1927520.0,18522056,41613766,16594536.0,39686246.0,9.0,7
2012,3,1927520.0,31232161,43067013,29304641.0,41139493.0,5.0,8
2012,3,1927520.0,33939593,33866011,32012073.0,31938491.0,6.0,8
2012,3,1927520.0,30740487,31580800,28812967.0,29653280.0,7.0,8
2012,3,1927520.0,32637101,31873871,30709581.0,29946351.0,8.0,8
2012,3,1927520.0,26815509,34152334,24887989.0,32224814.0,9.0,8
2013,3,8457040.0,14617948,28331131,6160908.0,19874091.0,5.0,6
2013,3,8457040.0,16601261,24537535,8144221.0,16080495.0,6.0,6
2013,3,8457040.0,16571577,24933358,8114537.0,16476318.0,7.0,6
2013,3,8457040.0,14400189,25997364,5943149.0,17540324.0,8.0,6
2013,3,8457040.0,17383008,27167102,8925968.0,18710062.0,9.0,6
2013,3,8457040.0,15565801,25734589,7108761.0,17277549.0,10.0,6
2013,3,8457040.0,16478400,18855720,8021360.0,10398680.0,5.0,7
2013,3,8457040.0,17592322,24470716,9135282.0,16013676.0,6.0,7
2013,3,8457040.0,18236026,25849162,9778986.0,17392122.0,7.0,7
2013,3,8457040.0,16827034,27070525,8369994.0,18613485.0,8.0,7
2013,3,8457040.0,17137905,26758288,8680865.0,18301248.0,9.0,7
2013,3,8457040.0,17668441,29324214,9211401.0,20867174.0,10.0,7
2013,3,8457040.0,22777659,26293358,14320619.0,17836318.0,5.0,8
2013,3,8457040.0,22091897,25858952,13634857.0,17401912.0,6.0,8
2013,3,8457040.0,24051513,28849279,15594473.0,20392239.0,7.0,8
2013,3,8457040.0,29475328,25721121,21018288.0,17264081.0,8.0,8
2013,3,8457040.0,27895586,31947063,19438546.0,23490023.0,9.0,8
2013,3,8457040.0,27272593,24783117,18815553.0,16326077.0,10.0,8
2015,2,59803933.0,55207063,71443865,4596870.0,11639932.0,5.0,6
2015,2,59803933.0,57782991,71057756,2020942.0,11253823.0,6.0,6
2015,2,59803933.0,55081840,67054361,4722093.0,7250428.0,7.0,6
2015,2,59803933.0,58254493,67550204,1549440.0,7746271.0,8.0,6
2015,2,59803933.0,51153298,64655299,8650635.0,4851366.0,9.0,6
2015,2,59803933.0,55176950,71866137,4626983.0,12062204.0,10.0,6
2015,2,59803933.0,58378105,69215707,1425828.0,9411774.0,11.0,6
2015,2,59803933.0,55034315,65891659,4769618.0,6087726.0,12.0,6
2015,2,59803933.0,51314754,63874325,8489179.0,4070392.0,5.0,7
2015,2,59803933.0,50983351,66998875,8820582.0,7194942.0,6.0,7
2015,2,59803933.0,45795959,74305435,14007974.0,14501502.0,7.0,7
2015,2,59803933.0,47316234,72979165,12487699.0,13175232.0,8.0,7
2015,2,59803933.0,45661367,68158084,14142566.0,8354151.0,9.0,7
2015,2,59803933.0,51722395,72100073,8081538.0,12296140.0,10.0,7
2015,2,59803933.0,51929299,71896183,7874634.0,12092250.0,11.0,7
2015,2,59803933.0,48609808,66852126,11194125.0,7048193.0,12.0,7
2015,2,59803933.0,45467134,64951219,14336799.0,5147286.0,5.0,8
2015,2,59803933.0,46354422,70856124,13449511.0,11052191.0,6.0,8
2015,2,59803933.0,46952245,63080775,12851688.0,3276842.0,7.0,8
2015,2,59803933.0,50039197,69077571,9764736.0,9273638.0,8.0,8
2015,2,59803933.0,42724213,66614498,17079720.0,6810565.0,9.0,8
2015,2,59803933.0,43524048,69756551,16279885.0,9952618.0,10.0,8
2015,2,59803933.0,40614478,62987998,19189455.0,3184065.0,11.0,8
2016,3,20632846.0,33277396,34199234,12644550.0,13566388.0,5.0,6
2016,3,20632846.0,37407495,38552136,16774649.0,17919290.0,6.0,6
2016,3,20632846.0,31832884,37483788,11200038.0,16850942.0,7.0,6
2016,3,20632846.0,32984841,41845627,12351995.0,21212781.0,8.0,6
2016,3,20632846.0,34260183,37520399,13627337.0,16887553.0,9.0,6
2016,3,20632846.0,31719616,36730372,11086770.0,16097526.0,10.0,6
2016,3,20632846.0,31876686,37632689,11243840.0,16999843.0,11.0,6
2016,3,20632846.0,30514498,37668689,9881652.0,17035843.0,12.0,6
2016,3,20632846.0,29252615,34175866,8619769.0,13543020.0,13.0,6
2016,3,20632846.0,27231967,39240527,6599121.0,18607681.0,5.0,7
2016,3,20632846.0,24757408,37021935,4124562.0,16389089.0,6.0,7
2016,3,20632846.0,22763490,41399593,2130644.0,20766747.0,7.0,7
2016,3,20632846.0,27768157,39144479,7135311.0,18511633.0,8.0,7
2016,3,20632846.0,30922556,37367406,10289710.0,16734560.0,9.0,7
2016,3,20632846.0,29937529,41743787,9304683.0,21110941.0,10.0,7
2016,3,20632846.0,27407154,38703488,6774308.0,18070642.0,11.0,7
2016,3,20632846.0,26875996,37093671,6243150.0,16460825.0,12.0,7
2016,3,20632846.0,25646180,39837875,5013334.0,19205029.0,13.0,7
2016,3,20632846.0,31282595,38105026,10649749.0,17472180.0,5.0,8
2016,3,20632846.0,34555032,35415659,13922186.0,14782813.0,6.0,8
2016,3,20632846.0,30436462,37882793,9803616.0,17249947.0,7.0,8
2016,3,20632846.0,33609601,37751905,12976755.0,17119059.0,8.0,8
2016,3,20632846.0,34265231,37715588,13632385.0,17082742.0,9.0,8
2016,3,20632846.0,32181565,39863461,11548719.0,19230615.0,10.0,8
2016,3,20632846.0,33057728,38118202,12424882.0,17485356.0,11.0,8
2016,3,20632846.0,35751204,36233285,15118358.0,15600439.0,12.0,8
2016,3,20632846.0,33871950,36937220,13239104.0,16304374.0,13.0,8
2017,1,266061486.0,12081689,13602790,253979797.0,252458696.0,5.0,6
2017,1,266061486.0,12627022,13646778,253434464.0,252414708.0,6.0,6
2017,1,266061486.0,13765431,12721517,252296055.0,253339969.0,7.0,6
2017,1,266061486.0,15198505,14032348,250862981.0,252029138.0,8.0,6
2017,1,266061486.0,10830921,15055587,255230565.0,251005899.0,9.0,6
2017,1,266061486.0,15587317,14390999,250474169.0,251670487.0,10.0,6
2017,1,266061486.0,17869694,14696419,248191792.0,251365067.0,11.0,6
2017,1,266061486.0,16721480,15810503,249340006.0,250250983.0,12.0,6
2017,1,266061486.0,13985762,12447831,252075724.0,253613655.0,13.0,6
2017,1,266061486.0,16854747,12783604,249206739.0,253277882.0,14.0,6
2017,1,266061486.0,22017095,10717029,244044391.0,255344457.0,5.0,8
2017,1,266061486.0,19326638,13916944,246734848.0,252144542.0,6.0,8
2017,1,266061486.0,21532353,13278149,244529133.0,252783337.0,7.0,8
2017,1,266061486.0,22084739,15029276,243976747.0,251032210.0,8.0,8
2017,1,266061486.0,20697375,12316027,245364111.0,253745459.0,9.0,8
2017,1,266061486.0,26503784,16348243,239557702.0,249713243.0,10.0,8
2017,1,266061486.0,23863422,13852903,242198064.0,252208583.0,11.0,8
2017,1,266061486.0,21945871,13608206,244115615.0,252453280.0,12.0,8
2017,1,266061486.0,22125517,14816710,243935969.0,251244776.0,13.0,8
2019,3,65938487.0,98779046,84366143,32840559.0,18427656.0,5.0,6
2019,3,65938487.0,98336270,90226254,32397783.0,24287767.0,6.0,6
2019,3,65938487.0,108062870,82275961,42124383.0,16337474.0,7.0,6
2019,3,65938487.0,92812683,89413600,26874196.0,23475113.0,8.0,6
2019,3,65938487.0,87661232,91972142,21722745.0,26033655.0,9.0,6
2019,3,65938487.0,93080578,86795018,27142091.0,20856531.0,10.0,6
2019,3,65938487.0,87226159,93028260,21287672.0,27089773.0,11.0,6
2019,3,65938487.0,97466870,82416214,31528383.0,16477727.0,12.0,6
2019,3,65938487.0,96963181,97153364,31024694.0,31214877.0,13.0,6
2019,3,65938487.0,95284360,85422337,29345873.0,19483850.0,14.0,6
2019,3,65938487.0,66174957,84118664,236470.0,18180177.0,5.0,8
2019,3,65938487.0,60787537,92772505,5150950.0,26834018.0,6.0,8
2019,3,65938487.0,57641303,90150086,8297184.0,24211599.0,7.0,8
2019,3,65938487.0,60977904,84112492,4960583.0,18174005.0,8.0,8
2019,3,65938487.0,68178955,95453973,2240468.0,29515486.0,9.0,8
2019,3,65938487.0,72846528,86740646,6908041.0,20802159.0,10.0,8
2019,3,65938487.0,66061308,100254364,122821.0,34315877.0,11.0,8
2019,3,65938487.0,67644768,95765662,1706281.0,29827175.0,12.0,8
2019,3,65938487.0,67640621,85093956,1702134.0,19155469.0,13.0,8
2019,3,65938487.0,61846729,90059080,4091758.0,24120593.0,14.0,8
2020,2,67158087.0,110580906,100992066,43422819.0,33833979.0,5.0,6
2020,2,67158087.0,106829043,112599624,39670956.0,45441537.0,6.0,6
2020,2,67158087.0,101037084,97610257,33878997.0,30452170.0,7.0,6
2020,2,67158087.0,109793125,97942011,42635038.0,30783924.0,8.0,6
2020,2,67158087.0,107705029,106748597,40546942.0,39590510.0,9.0,6
2020,2,67158087.0,97664965,100746610,30506878.0,33588523.0,10.0,6
2020,2,67158087.0,109257775,106676090,42099688.0,39518003.0,11.0,6
2020,2,67158087.0,106366100,100510363,39208013.0,33352276.0,12.0,6
2020,2,67158087.0,107959856,107115277,40801769.0,39957190.0,13.0,6
2020,2,67158087.0,104864203,101532149,37706116.0,34374062.0,14.0,6
2020,2,67158087.0,98879166,102396185,31721079.0,35238098.0,5.0,7
2020,2,67158087.0,80279260,100171334,13121173.0,33013247.0,6.0,7
2020,2,67158087.0,81410599,104105907,14252512.0,36947820.0,7.0,7
2020,2,67158087.0,81830051,107664722,14671964.0,40506635.0,8.0,7
2020,2,67158087.0,75437295,105201056,8279208.0,38042969.0,9.0,7
2020,2,67158087.0,82474079,89436421,15315992.0,22278334.0,10.0,7
2020,2,67158087.0,90851662,103231983,23693575.0,36073896.0,11.0,7
2020,2,67158087.0,90559223,96385454,23401136.0,29227367.0,12.0,7
2020,2,67158087.0,86911012,107223507,19752925.0,40065420.0,13.0,7
2020,2,67158087.0,83845177,99646074,16687090.0,32487987.0,14.0,7
2020,2,67158087.0,67718370,105725985,560283.0,38567898.0,5.0,8
2020,2,67158087.0,60486429,124499826,6671658.0,57341739.0,6.0,8
2020,2,67158087.0,61247130,98553604,5910957.0,31395517.0,7.0,8
2020,2,67158087.0,63569377,103256944,3588710.0,36098857.0,8.0,8
2020,2,67158087.0,60219547,103722282,6938540.0,36564195.0,9.0,8
2020,2,67158087.0,62998460,97543102,4159627.0,30385015.0,10.0,8
2020,2,67158087.0,63728703,100688549,3429384.0,33530462.0,11.0,8
2020,2,67158087.0,63669672,102583070,3488415.0,35424983.0,12.0,8
2020,2,67158087.0,65528882,101848031,1629205.0,34689944.0,13.0,8
2020,2,67158087.0,60187597,106332978,6970490.0,39174891.0,14.0,8
2023,2,66172521.0,78461542,88964649,12289021.0,22792128.0,5.0,6
2023,2,66172521.0,79631383,91674731,13458862.0,25502210.0,6.0,6
2023,2,66172521.0,82333684,91345880,16161163.0,25173359.0,7.0,6
2023,2,66172521.0,75385303,88915564,9212782.0,22743043.0,8.0,6
2023,2,66172521.0,79091227,91273924,12918706.0,25101403.0,9.0,6
2023,2,66172521.0,78181975,89574188,12009454.0,23401667.0,10.0,6
2023,2,66172521.0,83225083,88036362,17052562.0,21863841.0,11.0,6
2023,2,66172521.0,79071674,82322440,12899153.0,16149919.0,12.0,6
2023,2,66172521.0,81436093,89177395,15263572.0,23004874.0,13.0,6
2023,2,66172521.0,81681703,89678973,15509182.0,23506452.0,14.0,6
2023,2,66172521.0,78317688,92090154,12145167.0,25917633.0,5.0,7
2023,2,66172521.0,85920171,89659749,19747650.0,23487228.0,6.0,7
2023,2,66172521.0,82149580,89467503,15977059.0,23294982.0,7.0,7
2023,2,66172521.0,82812602,87596036,16640081.0,21423515.0,8.0,7
2023,2,66172521.0,88508476,91642120,22335955.0,25469599.0,9.0,7
2023,2,66172521.0,83283084,87957467,17110563.0,21784946.0,10.0,7
2023,2,66172521.0,80063629,87006477,13891108.0,20833956.0,11.0,7
2023,2,66172521.0,81267515,90298953,15094994.0,24126432.0,12.0,7
2023,2,66172521.0,82720360,88260331,16547839.0,22087810.0,13.0,7
2023,2,66172521.0,85087963,98860672,18915442.0,32688151.0,14.0,7
2023,2,66172521.0,105474601,88753127,39302080.0,22580606.0,5.0,8
2023,2,66172521.0,101029847,90701176,34857326.0,24528655.0,6.0,8
2023,2,66172521.0,106017384,82466950,39844863.0,16294429.0,7.0,8
2023,2,66172521.0,98132596,92072759,31960075.0,25900238.0,8.0,8
2023,2,66172521.0,104201568,91420274,38029047.0,25247753.0,9.0,8
2023,2,66172521.0,95292305,92227707,29119784.0,26055186.0,10.0,8
2023,2,66172521.0,106114734,91441777,39942213.0,25269256.0,11.0,8
2023,2,66172521.0,100911847,90801704,34739326.0,24629183.0,12.0,8
2023,2,66172521.0,97919863,86018208,31747342.0,19845687.0,13.0,8
2023,2,66172521.0,100512373,90176171,34339852.0,24003650.0,14.0,8
2008,4,12124551.0,20160731,20089626,8036180.0,7965075.0,5.0,7
2008,4,12124551.0,15465099,24488095,3340548.0,12363544.0,5.0,8
2011,2,5957710.0,22913795,22236850,16956085.0,16279140.0,5.0,7
2011,2,5957710.0,23111784,22028490,17154074.0,16070780.0,6.0,7
2011,2,5957710.0,24184705,23726357,18226995.0,17768647.0,7.0,7
2011,2,5957710.0,22306769,21460137,16349059.0,15502427.0,8.0,7
2011,2,5957710.0,25192920,22883094,19235210.0,16925384.0,5.0,8
2011,2,5957710.0,28040214,24445416,22082504.0,18487706.0,6.0,8
2011,2,5957710.0,25957922,24127144,20000212.0,18169434.0,7.0,8
2011,2,5957710.0,25079777,23058909,19122067.0,17101199.0,8.0,8
2011,4,59783946.0,35150063,36878197,24633883.0,22905749.0,5.0,7
2011,4,59783946.0,27826761,32707354,31957185.0,27076592.0,6.0,7
2011,4,59783946.0,24732378,30830982,35051568.0,28952964.0,7.0,7
2011,4,59783946.0,27182313,32676585,32601633.0,27107361.0,8.0,7
2011,4,59783946.0,34473786,35032675,25310160.0,24751271.0,5.0,8
2011,4,59783946.0,34671006,33930402,25112940.0,25853544.0,6.0,8
2011,4,59783946.0,35269718,37115176,24514228.0,22668770.0,7.0,8
2011,4,59783946.0,34332316,33043852,25451630.0,26740094.0,8.0,8
2012,4,54233490.0,16168695,28190175,38064795.0,26043315.0,5.0,7
2012,4,54233490.0,12253806,24937301,41979684.0,29296189.0,6.0,7
2012,4,54233490.0,12656074,21359745,41577416.0,32873745.0,7.0,7
2012,4,54233490.0,12366854,25028520,41866636.0,29204970.0,8.0,7
2012,4,54233490.0,14755259,28086604,39478231.0,26146886.0,9.0,7
2012,4,54233490.0,20237814,24911692,33995676.0,29321798.0,5.0,8
2012,4,54233490.0,17939193,25932237,36294297.0,28301253.0,6.0,8
2012,4,54233490.0,14404905,24120095,39828585.0,30113395.0,7.0,8
2012,4,54233490.0,17880956,23191919,36352534.0,31041571.0,8.0,8
2012,4,54233490.0,13907747,25156878,40325743.0,29076612.0,9.0,8
2013,4,12210203.0,33122289,41506315,20912086.0,29296112.0,5.0,7
2013,4,12210203.0,39681257,46977170,27471054.0,34766967.0,6.0,7
2013,4,12210203.0,36446988,46716487,24236785.0,34506284.0,7.0,7
2013,4,12210203.0,35630326,43999777,23420123.0,31789574.0,8.0,7
2013,4,12210203.0,36107472,41573110,23897269.0,29362907.0,9.0,7
2013,4,12210203.0,40610792,40475259,28400589.0,28265056.0,10.0,7
2013,4,12210203.0,39384613,42364186,27174410.0,30153983.0,5.0,8
2013,4,12210203.0,41353382,50661052,29143179.0,38450849.0,6.0,8
2013,4,12210203.0,35122240,43510458,22912037.0,31300255.0,7.0,8
2013,4,12210203.0,36245456,43374540,24035253.0,31164337.0,8.0,8
2013,4,12210203.0,40382143,46609194,28171940.0,34398991.0,9.0,8
2013,4,12210203.0,32293665,37801397,20083462.0,25591194.0,10.0,8
2014,3,27376180.0,46535125,45407325,19158945.0,18031145.0,5.0,7
2014,3,27376180.0,43556626,42703668,16180446.0,15327488.0,6.0,7
2014,3,27376180.0,37544245,44717285,10168065.0,17341105.0,7.0,7
2014,3,27376180.0,46343232,37728485,18967052.0,10352305.0,8.0,7
2014,3,27376180.0,42179490,54547394,14803310.0,27171214.0,9.0,7
2014,3,27376180.0,39168257,39905802,11792077.0,12529622.0,10.0,7
2014,3,27376180.0,42940341,41335248,15564161.0,13959068.0,11.0,7
2014,3,27376180.0,50136940,47657968,22760760.0,20281788.0,5.0,8
2014,3,27376180.0,38871431,46577227,11495251.0,19201047.0,6.0,8
2014,3,27376180.0,36011874,41698937,8635694.0,14322757.0,7.0,8
2014,3,27376180.0,34763267,40514843,7387087.0,13138663.0,8.0,8
2014,3,27376180.0,39160413,44314143,11784233.0,16937963.0,9.0,8
2014,3,27376180.0,34930908,44013316,7554728.0,16637136.0,10.0,8
2014,3,27376180.0,32358796,44393775,4982616.0,17017595.0,11.0,8
2015,3,34440623.0,37437053,46239747,2996430.0,11799124.0,5.0,7
2015,3,34440623.0,39342958,56814260,4902335.0,22373637.0,6.0,7
2015,3,34440623.0,37012878,51983104,2572255.0,17542481.0,7.0,7
2015,3,34440623.0,36418204,51391618,1977581.0,16950995.0,8.0,7
2015,3,34440623.0,36964972,50549285,2524349.0,16108662.0,9.0,7
2015,3,34440623.0,38790964,49886871,4350341.0,15446248.0,10.0,7
2015,3,34440623.0,36238162,50884428,1797539.0,16443805.0,11.0,7
2015,3,34440623.0,36800292,53572647,2359669.0,19132024.0,12.0,7
2015,3,34440623.0,44049836,46460618,9609213.0,12019995.0,5.0,8
2015,3,34440623.0,47752621,53646523,13311998.0,19205900.0,6.0,8
2015,3,34440623.0,44871345,41021787,10430722.0,6581164.0,7.0,8
2015,3,34440623.0,46472073,45318400,12031450.0,10877777.0,8.0,8
2015,3,34440623.0,45071242,51604178,10630619.0,17163555.0,9.0,8
2015,3,34440623.0,42973796,52035463,8533173.0,17594840.0,10.0,8
2015,3,34440623.0,44240055,48360559,9799432.0,13919936.0,11.0,8
2015,3,34440623.0,43714918,55493573,9274295.0,21052950.0,12.0,8
2016,4,30478304.0,28035309,39201056,2442995.0,8722752.0,5.0,7
2016,4,30478304.0,25663593,39062333,4814711.0,8584029.0,6.0,7
2016,4,30478304.0,24639796,43956854,5838508.0,13478550.0,7.0,7
2016,4,30478304.0,29517469,35931967,960835.0,5453663.0,8.0,7
2016,4,30478304.0,28148005,39422295,2330299.0,8943991.0,9.0,7
2016,4,30478304.0,28832251,39109093,1646053.0,8630789.0,10.0,7
2016,4,30478304.0,27662548,37927013,2815756.0,7448709.0,11.0,7
2016,4,30478304.0,27817502,36405410,2660802.0,5927106.0,12.0,7
2016,4,30478304.0,26919994,37037958,3558310.0,6559654.0,13.0,7
2016,4,30478304.0,28845259,31888742,1633045.0,1410438.0,5.0,8
2016,4,30478304.0,31856878,38351107,1378574.0,7872803.0,6.0,8
2016,4,30478304.0,28246341,33336899,2231963.0,2858595.0,7.0,8
2016,4,30478304.0,28710397,36102035,1767907.0,5623731.0,8.0,8
2016,4,30478304.0,29965053,32963725,513251.0,2485421.0,9.0,8
2016,4,30478304.0,31524757,39390341,1046453.0,8912037.0,10.0,8
2016,4,30478304.0,31224052,33393466,745748.0,2915162.0,11.0,8
2016,4,30478304.0,28487605,37662083,1990699.0,7183779.0,12.0,8
2016,4,30478304.0,28169781,34810600,2308523.0,4332296.0,13.0,8
2020,3,37529736.0,80648209,101013385,43118473.0,63483649.0,5.0,7
2020,3,37529736.0,83767879,89896233,46238143.0,52366497.0,6.0,7
2020,3,37529736.0,77195244,96684109,39665508.0,59154373.0,7.0,7
2020,3,37529736.0,81151475,90135501,43621739.0,52605765.0,8.0,7
2020,3,37529736.0,75323415,95774364,37793679.0,58244628.0,9.0,7
2020,3,37529736.0,78733674,97477910,41203938.0,59948174.0,10.0,7
2020,3,37529736.0,81016424,94438454,43486688.0,56908718.0,11.0,7
2020,3,37529736.0,77172874,98453747,39643138.0,60924011.0,12.0,7
2020,3,37529736.0,79584666,90008483,42054930.0,52478747.0,13.0,7
2020,3,37529736.0,79629601,93968137,42099865.0,56438401.0,14.0,7
2020,3,37529736.0,76711849,96506953,39182113.0,58977217.0,5.0,8
2020,3,37529736.0,69850799,94525738,32321063.0,56996002.0,6.0,8
2020,3,37529736.0,65250329,91386965,27720593.0,53857229.0,7.0,8
2020,3,37529736.0,64749662,91927115,27219926.0,54397379.0,8.0,8
2020,3,37529736.0,65529677,97609022,27999941.0,60079286.0,9.0,8
2020,3,37529736.0,70869269,93771389,33339533.0,56241653.0,10.0,8
2020,3,37529736.0,69153973,96445495,31624237.0,58915759.0,11.0,8
2020,3,37529736.0,68868590,84709345,31338854.0,47179609.0,12.0,8
2020,3,37529736.0,71685588,94318753,34155852.0,56789017.0,13.0,8
2020,3,37529736.0,67750105,89779082,30220369.0,52249346.0,14.0,8
2021,3,228271186.0,57475606,70220396,170795580.0,158050790.0,5.0,7
2021,3,228271186.0,57385568,67597717,170885618.0,160673469.0,6.0,7
2021,3,228271186.0,58093253,68669243,170177933.0,159601943.0,7.0,7
2021,3,228271186.0,57258671,67074209,171012515.0,161196977.0,8.0,7
2021,3,228271186.0,57645047,72035846,170626139.0,156235340.0,9.0,7
2021,3,228271186.0,48693731,68609244,179577455.0,159661942.0,10.0,7
2021,3,228271186.0,61316591,68203083,166954595.0,160068103.0,11.0,7
2021,3,228271186.0,55075428,72894389,173195758.0,155376797.0,12.0,7
2021,3,228271186.0,58703167,75208636,169568019.0,153062550.0,13.0,7
2021,3,228271186.0,57504472,69119364,170766714.0,159151822.0,14.0,7
2021,3,228271186.0,50077054,74869916,178194132.0,153401270.0,5.0,8
2021,3,228271186.0,45400715,67863525,182870471.0,160407661.0,6.0,8
2021,3,228271186.0,45503983,74513897,182767203.0,153757289.0,7.0,8
2021,3,228271186.0,44803006,70023082,183468180.0,158248104.0,8.0,8
2021,3,228271186.0,44794687,70809913,183476499.0,157461273.0,9.0,8
2021,3,228271186.0,43476456,66074482,184794730.0,162196704.0,10.0,8
2021,3,228271186.0,45794855,77626557,182476331.0,150644629.0,11.0,8
2021,3,228271186.0,48688989,69918927,179582197.0,158352259.0,12.0,8
2021,3,228271186.0,44921893,61376576,183349293.0,166894610.0,13.0,8
2021,3,228271186.0,45849262,71430003,182421924.0,156841183.0,14.0,8
2022,3,156259691.0,150819097,150756444,5440594.0,5503247.0,5.0,7
2022,3,156259691.0,156866360,173920236,606669.0,17660545.0,6.0,7
2022,3,156259691.0,159832293,163567223,3572602.0,7307532.0,7.0,7
2022,3,156259691.0,162580773,163130819,6321082.0,6871128.0,8.0,7
2022,3,156259691.0,152373312,168307515,3886379.0,12047824.0,9.0,7
2022,3,156259691.0,162163615,153562159,5903924.0,2697532.0,10.0,7
2022,3,156259691.0,169352025,169577131,13092334.0,13317440.0,11.0,7
2022,3,156259691.0,165162960,162790076,8903269.0,6530385.0,12.0,7
2022,3,156259691.0,175942604,155417492,19682913.0,842199.0,13.0,7
2022,3,156259691.0,157097120,167891923,837429.0,11632232.0,14.0,7
2022,3,156259691.0,143469132,160159873,12790559.0,3900182.0,5.0,8
2022,3,156259691.0,148235839,167518005,8023852.0,11258314.0,6.0,8
2022,3,156259691.0,150124070,168735288,6135621.0,12475597.0,7.0,8
2022,3,156259691.0,169336242,153015091,13076551.0,3244600.0,8.0,8
2022,3,156259691.0,156378735,158298647,119044.0,2038956.0,9.0,8
2022,3,156259691.0,158030823,164901593,1771132.0,8641902.0,10.0,8
2022,3,156259691.0,164969920,167479943,8710229.0,11220252.0,11.0,8
2022,3,156259691.0,161276485,167088276,5016794.0,10828585.0,12.0,8
2022,3,156259691.0,163330260,171090129,7070569.0,14830438.0,13.0,8
2022,3,156259691.0,161767983,169526253,5508292.0,13266562.0,14.0,8
2023,3,151104070.0,144835461,119970017,6268609.0,31134053.0,5.0,7
2023,3,151104070.0,145846171,127215104,5257899.0,23888966.0,6.0,7
2023,3,151104070.0,141837557,125373149,9266513.0,25730921.0,7.0,7
2023,3,151104070.0,139662311,131545601,11441759.0,19558469.0,8.0,7
2023,3,151104070.0,138173412,138351931,12930658.0,12752139.0,9.0,7
2023,3,151104070.0,140851695,119302193,10252375.0,31801877.0,10.0,7
2023,3,151104070.0,146021371,131205013,5082699.0,19899057.0,11.0,7
2023,3,151104070.0,137778428,124723212,13325642.0,26380858.0,12.0,7
2023,3,151104070.0,147152141,119129844,3951929.0,31974226.0,13.0,7
2023,3,151104070.0,132829770,122569202,18274300.0,28534868.0,14.0,7
2023,3,151104070.0,137867977,126641029,13236093.0,24463041.0,5.0,8
2023,3,151104070.0,138056800,129897890,13047270.0,21206180.0,6.0,8
2023,3,151104070.0,143163225,122895441,7940845.0,28208629.0,7.0,8
2023,3,151104070.0,138247766,131731362,12856304.0,19372708.0,8.0,8
2023,3,151104070.0,139104634,117431145,11999436.0,33672925.0,9.0,8
2023,3,151104070.0,130612446,129221303,20491624.0,21882767.0,10.0,8
2023,3,151104070.0,141648567,129378538,9455503.0,21725532.0,11.0,8
2023,3,151104070.0,138685586,121484357,12418484.0,29619713.0,12.0,8
2023,3,151104070.0,128287604,116572107,22816466.0,34531963.0,13.0,8
2023,3,151104070.0,136331395,115289697,14772675.0,35814373.0,14.0,8
2007,10,79445819.0,47135092,55290928,32310727.0,24154891.0,5.0,8
2007,12,40785987.0,57958325,62210544,17172338.0,21424557.0,5.0,8
2008,5,78743465.0,15548216,35555525,63195249.0,43187940.0,5.0,8
2008,7,70977651.0,52749110,49964995,18228541.0,21012656.0,5.0,8
