CO_ANO,CO_MES,nick,SG_UF_NCM,CO_PAIS,CO_URF,KG_LIQUIDO,VL_FOB
2019,10,UREIA_k,GO,154,917800,6000000.0,2033885.0
2019,10,UREIA_k,GO,999,727600,1000000.0,335431.0
2019,10,UREIA_k,GO,999,917800,23210094.0,7922225.0
2019,10,UREIA_k,MG,154,727600,20000000.0,7046569.0
2019,10,UREIA_k,MG,154,817800,42310000.0,14819852.0
2019,10,UREIA_k,MG,154,917800,1900021.0,650889.0
2019,10,UREIA_k,MG,676,727600,6250000.0,2131515.0
2019,10,UREIA_k,MG,676,817800,9545202.0,3535319.0
2019,10,UREIA_k,MG,676,917800,2604800.0,1009211.0
2019,10,UREIA_k,MG,999,147600,1000000.0,309034.0
2019,10,UREIA_k,MG,999,727600,13200000.0,4427702.0
2019,10,UREIA_k,MG,999,817800,21800000.0,7788965.0
2019,10,UREIA_k,MG,999,917800,3314920.0,1133224.0
2019,10,UREIA_k,MT,85,210200,28000000.0,9346077.0
2019,10,UREIA_k,MT,154,917800,5703460.0,1844512.0
2019,10,UREIA_k,MT,676,727600,6284305.0,2129105.0
2019,10,UREIA_k,MT,676,817800,40700000.0,13343391.0
2019,10,UREIA_k,MT,676,917800,5507000.0,2096799.0
2019,10,UREIA_k,MT,999,147600,2040000.0,702859.0
2019,10,UREIA_k,MT,999,817800,28515811.0,9517931.0
2019,10,UREIA_k,MT,999,917800,15613364.0,5091704.0
2019,10,UREIA_k,PR,23,927700,4000000.0,1344947.0
2019,10,UREIA_k,PR,154,917800,6654037.0,2152203.0
2019,10,UREIA_k,PR,676,917800,19321879.0,6680679.0
2019,10,UREIA_k,PR,999,917800,15716749.0,5533513.0
2019,10,UREIA_k,RS,154,1017700,46757996.0,16015277.0
2019,10,UREIA_k,RS,676,1017700,4832000.0,1547500.0
2019,10,UREIA_k,RS,999,1017700,57763033.0,19889305.0
2019,10,UREIA_k,SP,154,817800,49300083.0,17237689.0
2019,10,UREIA_k,SP,154,917800,4651730.0,1525504.0
2019,10,UREIA_k,SP,676,817800,12535000.0,4156294.0
2019,10,UREIA_k,SP,676,917800,2803000.0,1188930.0
2019,10,UREIA_k,SP,999,147600,1890000.0,568261.0
2019,10,UREIA_k,SP,999,817800,28700000.0,10404051.0
2019,10,UREIA_k,SP,999,917800,2000000.0,729919.0
2019,10,UREIA_k,ZN,23,927700,4000000.0,1344947.0
2019,10,UREIA_k,ZN,154,727600,4400000.0,1585269.0
2019,10,UREIA_k,ZN,154,917800,8602450.0,2792503.0
2019,10,UREIA_k,ZN,154,927700,12074568.0,3992007.0
2019,10,UREIA_k,ZN,676,517800,2200000.0,745136.0
2019,10,UREIA_k,ZN,676,817800,1305000.0,509522.0
2019,10,UREIA_k,ZN,676,927700,5356728.0,1937907.0
2019,10,UREIA_k,ZN,999,147600,1890000.0,568598.0
2019,10,UREIA_k,ZN,999,317900,6000000.0,2037795.0
2019,10,UREIA_k,ZN,999,727600,4001997.0,1342478.0
2019,10,UREIA_k,ZN,999,917800,4309496.0,1376661.0
2019,10,UREIA_k,ZN,999,927502,65519737.0,17961796.0
2019,10,UREIA_k,ZN,999,927700,13443325.0,4653279.0
2019,11,MAP_k,BA,160,517800,993700.0,761209.0
2019,11,MAP_k,BA,249,517800,8955693.0,2962253.0
2019,11,MAP_k,BA,474,517800,29348000.0,12875799.0
2019,11,MAP_k,BA,676,517800,1665000.0,1329300.0
2019,11,MAP_k,BA,676,817800,504000.0,388829.0
2019,11,MAP_k,GO,160,917800,6648928.0,3306148.0
2019,11,MAP_k,GO,249,817800,6199253.0,1962662.0
2019,11,MAP_k,GO,249,917800,5037409.0,1554811.0
2019,11,MAP_k,GO,474,917800,3000000.0,1160539.0
2019,11,MAP_k,GO,676,917800,552000.0,455254.0
2019,11,MAP_k,GO,999,727600,26500000.0,10565427.0
2019,11,MAP_k,GO,999,817800,1853340.0,745112.0
2019,11,MAP_k,MG,160,817800,532000.0,411892.0
2019,11,MAP_k,MG,474,727600,12550000.0,5087915.0
2019,11,MAP_k,MG,676,817800,502800.0,357714.0
2019,11,MAP_k,MG,999,817800,10357060.0,4163931.0
2019,11,MAP_k,MT,249,320151,3100560.0,769366.0
2019,11,MAP_k,MT,249,817800,13000000.0,3222372.0
2019,11,MAP_k,MT,249,917800,6033400.0,1879792.0
2019,11,MAP_k,MT,474,817800,13200000.0,5174863.0
2019,11,MAP_k,MT,474,917800,1003153.0,399214.0
2019,11,MAP_k,MT,676,210200,10000000.0,4129431.0
2019,11,MAP_k,MT,999,817800,2180400.0,876603.0
2019,11,MAP_k,PR,160,917800,4965394.0,2133678.0
2019,11,MAP_k,PR,249,917800,25562698.0,7836103.0
2019,11,MAP_k,PR,474,917800,25326708.0,10302969.0
2019,11,MAP_k,PR,676,917800,2468431.0,1290215.0
2019,11,MAP_k,PR,999,917800,7880174.0,3140113.0
2019,11,MAP_k,RS,160,1017700,14999000.0,5547390.0
2019,11,MAP_k,RS,474,1017700,20500320.0,8058343.0
2019,11,MAP_k,RS,474,1017800,20116120.0,7790601.0
2019,11,MAP_k,RS,999,1017700,26339018.0,9964310.0
2019,11,MAP_k,SP,160,817800,751000.0,594360.0
2019,11,MAP_k,SP,249,817800,20208937.0,5944771.0
2019,11,MAP_k,SP,249,917800,6471638.0,1996012.0
2019,11,MAP_k,SP,474,817800,13800000.0,5651968.0
2019,11,MAP_k,SP,474,917800,6603767.0,2692834.0
2019,11,MAP_k,SP,676,817800,10636000.0,4617667.0
2019,11,MAP_k,SP,676,917800,9820603.0,4011576.0
2019,11,MAP_k,SP,999,817800,4360800.0,1753207.0
2019,11,MAP_k,ZN,160,817800,300000.0,228842.0
2019,11,MAP_k,ZN,249,320151,2041050.0,506736.0
2019,11,MAP_k,ZN,249,917800,10517734.0,3256471.0
2019,11,MAP_k,ZN,474,320151,4000000.0,1440674.0
2019,11,MAP_k,ZN,474,520100,5000000.0,1894963.0
2019,11,MAP_k,ZN,474,917800,6620812.0,2758439.0
2019,11,MAP_k,ZN,676,210200,5150000.0,2126657.0
2019,11,MAP_k,ZN,676,217800,8022500.0,3424562.0
2019,11,MAP_k,ZN,676,320151,33372000.0,13667497.0
2019,11,MAP_k,ZN,676,817800,404000.0,312786.0
2019,11,MAP_k,ZN,676,917800,2000862.0,977453.0
2019,11,MAP_k,ZN,999,320151,22570250.0,8862484.0
2019,11,MOP_k,BA,149,517800,51957046.0,21408953.0
2019,11,MOP_k,BA,158,517800,5044625.0,1968968.0
2019,11,MOP_k,BA,676,517800,45761000.0,17654299.0
2019,11,MOP_k,GO,23,917800,11000000.0,4395013.0
2019,11,MOP_k,GO,85,817800,6030000.0,2292796.0
2019,11,MOP_k,GO,149,817800,6900000.0,2790326.0
2019,11,MOP_k,GO,149,917800,6002064.0,2136821.0
2019,11,MOP_k,GO,149,927700,7004508.0,2983824.0
2019,11,MOP_k,GO,383,917800,5250000.0,2176758.0
2019,11,MOP_k,GO,676,727600,15000000.0,6202226.0
2019,11,MOP_k,GO,676,917800,33707870.0,14017198.0
2019,11,MOP_k,MG,23,927700,3033994.0,1285115.0
2019,11,MOP_k,MG,85,817800,17490000.0,6335821.0
2019,11,MOP_k,MG,149,817800,44776000.0,17030434.0
2019,11,MOP_k,MG,676,727600,26000000.0,10317755.0
2019,11,MOP_k,MG,676,817800,7871000.0,2893082.0
2019,11,MOP_k,MG,676,917800,3000000.0,1113012.0
2019,11,MOP_k,MT,23,217800,24000000.0,9616600.0
2019,11,MOP_k,MT,85,210200,20000000.0,7626578.0
2019,11,MOP_k,MT,85,917800,9343140.0,3361493.0
2019,11,MOP_k,MT,149,320151,4750000.0,1939721.0
2019,11,MOP_k,MT,149,927700,9816810.0,4185368.0
2019,11,MOP_k,MT,383,917800,15750000.0,6530275.0
2019,11,MOP_k,MT,676,320151,2000000.0,766176.0
2019,11,MOP_k,MT,676,727600,7815000.0,3231359.0
2019,11,MOP_k,MT,676,817800,28000000.0,10794231.0
2019,11,MOP_k,MT,676,917800,8986000.0,3251993.0
2019,11,MOP_k,MT,676,927700,8839773.0,3742180.0
2019,11,MOP_k,PR,23,917800,13000000.0,5168007.0
2019,11,MOP_k,PR,85,917800,12200000.0,4321900.0
2019,11,MOP_k,PR,149,917800,16237275.0,6765658.0
2019,11,MOP_k,RS,23,1017800,13000000.0,5041680.0
2019,11,MOP_k,RS,85,1017700,39300000.0,13191268.0
2019,11,MOP_k,RS,149,1017700,25000000.0,10108248.0
2019,11,MOP_k,RS,383,1017700,8700000.0,3281437.0
2019,11,MOP_k,RS,383,1017800,6874080.0,2439522.0
2019,11,MOP_k,RS,676,1017700,11000000.0,3934811.0
2019,11,MOP_k,SP,23,917800,4000000.0,1590156.0
2019,11,MOP_k,SP,85,817800,23313280.0,8583388.0
2019,11,MOP_k,SP,149,817800,41277000.0,16179629.0
2019,11,MOP_k,SP,149,927700,2102646.0,807298.0
2019,11,MOP_k,SP,676,817800,8010000.0,2927329.0
2019,11,MOP_k,SP,676,917800,4580349.0,1695281.0
2019,11,MOP_k,ZN,23,917800,9000000.0,3579471.0
2019,11,MOP_k,ZN,85,210200,6904170.0,2637697.0
2019,11,MOP_k,ZN,85,320151,19830740.0,6849504.0
2019,11,MOP_k,ZN,149,917800,24151600.0,9963957.0
2019,11,MOP_k,ZN,149,927700,7013438.0,2990355.0
2019,11,MOP_k,ZN,383,217800,11000000.0,4129768.0
2019,11,MOP_k,ZN,383,317900,4200000.0,1429041.0
2019,11,MOP_k,ZN,383,320151,10000000.0,3944240.0
2019,11,MOP_k,ZN,676,217800,28000000.0,10488124.0
2019,11,MOP_k,ZN,676,320151,38129450.0,14731572.0
2019,11,MOP_k,ZN,676,727600,6000000.0,2258499.0
2019,11,NPK_k,GO,676,817800,6331860.0,1862657.0
2019,11,NPK_k,GO,676,917800,22607276.0,7454809.0
2019,11,NPK_k,MG,676,727600,9061469.0,2951897.0
2019,11,NPK_k,MG,676,817800,3000288.0,977769.0
2019,11,NPK_k,MG,999,727600,2001636.0,695352.0
2019,11,NPK_k,MG,999,817800,2925000.0,1165907.0
2019,11,NPK_k,MT,999,927700,14067481.0,4575496.0
2019,11,NPK_k,PR,676,917800,37223189.0,13499192.0
2019,11,NPK_k,PR,999,927700,2701206.0,919692.0
2019,11,NPK_k,RS,676,1017700,51565000.0,17062783.0
2019,11,NPK_k,SP,676,817800,6537100.0,2507398.0
2019,11,NPK_k,SP,999,817800,6300000.0,2511255.0
2019,11,NPK_k,ZN,676,440151,5998081.0,1968913.0
2019,11,NPK_k,ZN,676,727600,3000990.0,1020809.0
2019,11,NPK_k,ZN,999,717600,1318000.0,692886.0
2019,11,NPK_k,ZN,999,727600,1701390.0,591049.0
2019,11,NP_k,BA,249,517800,16611599.0,5782729.0
2019,11,NP_k,GO,249,817800,14662794.0,4109192.0
2019,11,NP_k,MG,249,817800,27996344.0,9668325.0
2019,11,NP_k,MT,249,817800,9400000.0,3294713.0
2019,11,NP_k,MT,249,917800,10016006.0,2764595.0
2019,11,NP_k,MT,474,917800,13050000.0,5472532.0
2019,11,NP_k,PR,249,917800,9236897.0,2965644.0
2019,11,NP_k,SP,249,817800,22232744.0,7608042.0
2019,11,NP_k,ZN,249,917800,21200729.0,6396563.0
2019,11,SAM_k,BA,87,517800,4043180.0,810942.0
2019,11,SAM_k,BA,160,517800,8800000.0,1803464.0
2019,11,SAM_k,BA,249,517800,3800000.0,648719.0
2019,11,SAM_k,BA,573,517800,10573572.0,2417991.0
2019,11,SAM_k,GO,160,917800,5503292.0,1162512.0
2019,11,SAM_k,GO,249,727600,500000.0,76885.0
2019,11,SAM_k,GO,249,917800,4000741.0,650238.0
2019,11,SAM_k,GO,603,727600,500000.0,104311.0
2019,11,SAM_k,MG,160,517800,1100000.0,228934.0
2019,11,SAM_k,MG,160,917800,2662442.0,468243.0
2019,11,SAM_k,MG,249,727600,17146559.0,2581493.0
2019,11,SAM_k,MG,603,727600,8000000.0,1404949.0
2019,11,SAM_k,MT,160,210200,43000000.0,8925186.0
2019,11,SAM_k,MT,160,917800,36920297.0,7382585.0
2019,11,SAM_k,MT,160,927700,2206703.0,430415.0
2019,11,SAM_k,MT,573,227600,28703897.0,5991014.0
2019,11,SAM_k,PR,160,917800,26521568.0,5187927.0
2019,11,SAM_k,PR,603,917800,6624170.0,1460569.0
2019,11,SAM_k,RS,160,1017700,13252000.0,2548177.0
2019,11,SAM_k,SP,160,917800,4401790.0,833793.0
2019,11,SAM_k,SP,603,917800,401465.0,88921.0
2019,11,SAM_k,ZN,87,520100,5000000.0,872343.0
2019,11,SAM_k,ZN,160,320151,12250000.0,2309862.0
2019,11,SAM_k,ZN,160,917800,17730394.0,3396207.0
2019,11,SAM_k,ZN,160,927502,1150000.0,221019.0
2019,11,SAM_k,ZN,249,727600,7500000.0,1120572.0
2019,11,SAM_k,ZN,603,727600,4000000.0,658468.0
2019,11,SAM_k,ZN,603,917800,5520142.0,1188526.0
2019,11,UREIA_k,BA,154,517800,5000000.0,1767781.0
2019,11,UREIA_k,BA,676,517800,783000.0,327159.0
2019,11,UREIA_k,BA,999,517800,24450000.0,8055451.0
2019,11,UREIA_k,GO,154,817800,16999996.0,5756264.0
2019,11,UREIA_k,GO,154,917800,4012758.0,1261567.0
2019,11,UREIA_k,GO,676,917800,5202704.0,1769080.0
2019,11,UREIA_k,GO,999,727600,12275000.0,3915633.0
2019,11,UREIA_k,GO,999,817800,5000000.0,1710624.0
2019,11,UREIA_k,GO,999,917800,9015768.0,2909348.0
2019,11,UREIA_k,MG,154,727600,17000000.0,5766779.0
2019,11,UREIA_k,MG,154,817800,24000000.0,8024829.0
2019,11,UREIA_k,MG,154,917800,1350051.0,481994.0
2019,11,UREIA_k,MG,676,727600,24849974.0,8196886.0
2019,11,UREIA_k,MG,676,917800,10330316.0,3507802.0
2019,11,UREIA_k,MG,999,517800,1400000.0,437093.0
2019,11,UREIA_k,MG,999,727600,17200000.0,5371005.0
2019,11,UREIA_k,MG,999,917800,12658871.0,4004876.0
2019,11,UREIA_k,MT,154,927700,8012427.0,2677059.0
2019,11,UREIA_k,MT,676,917800,13850782.0,4509019.0
2019,11,UREIA_k,MT,999,147600,3500000.0,1299778.0
2019,11,UREIA_k,MT,999,217800,19000000.0,6257894.0
2019,11,UREIA_k,MT,999,320151,1500000.0,514427.0
2019,11,UREIA_k,MT,999,727600,3675000.0,1205121.0
2019,11,UREIA_k,MT,999,817800,47500000.0,16141374.0
2019,11,UREIA_k,MT,999,917800,1808242.0,575946.0
2019,11,UREIA_k,MT,999,927700,10002429.0,3094181.0
2019,11,UREIA_k,PR,154,917800,14250535.0,4553799.0
2019,11,UREIA_k,PR,676,917800,18268090.0,6248027.0
2019,11,UREIA_k,PR,999,917800,3315110.0,1056041.0
2019,11,UREIA_k,RS,154,1017700,56716622.0,18929916.0
2019,11,UREIA_k,RS,154,1017800,13951960.0,4526473.0
2019,11,UREIA_k,RS,999,1017700,59031675.0,19208637.0
2019,11,UREIA_k,RS,999,1017800,17200000.0,5760248.0
2019,11,UREIA_k,SP,154,817800,8500000.0,2815364.0
2019,11,UREIA_k,SP,154,917800,950036.0,303586.0
2019,11,UREIA_k,SP,676,917800,7022359.0,2552075.0
2019,11,UREIA_k,SP,999,917800,8330617.0,2736992.0
2019,11,UREIA_k,SP,999,927700,6001458.0,2061404.0
2019,11,UREIA_k,ZN,154,517800,2375000.0,845236.0
2019,11,UREIA_k,ZN,154,727600,6500000.0,2176008.0
2019,11,UREIA_k,ZN,154,927700,15806356.0,5306741.0
2019,11,UREIA_k,ZN,676,210200,12486100.0,4307729.0
2019,11,UREIA_k,ZN,676,320151,10200000.0,3296263.0
2019,11,UREIA_k,ZN,676,727600,17684992.0,5921362.0
2019,11,UREIA_k,ZN,676,817800,609000.0,233518.0
2019,11,UREIA_k,ZN,676,917800,3301714.0,1100751.0
2019,11,UREIA_k,ZN,676,927700,4608800.0,1776787.0
2019,11,UREIA_k,ZN,999,320151,13000000.0,4099475.0
2019,11,UREIA_k,ZN,999,917800,1808242.0,575946.0
2019,11,UREIA_k,ZN,999,927502,10000000.0,2738589.0
2019,11,UREIA_k,ZN,999,927700,14671623.0,4778834.0
2019,12,MAP_k,BA,474,517800,5500000.0,2159651.0
2019,12,MAP_k,GO,160,917800,1142500.0,839910.0
2019,12,MAP_k,GO,474,727600,2000000.0,747996.0
2019,12,MAP_k,GO,474,917800,3075000.0,1123250.0
2019,12,MAP_k,GO,999,817800,5000000.0,1663784.0
2019,12,MAP_k,MG,474,727600,10000000.0,3748699.0
2019,12,MAP_k,MG,999,817800,8500000.0,2828433.0
2019,12,MAP_k,MT,676,227600,11000000.0,4457906.0
2019,12,MAP_k,MT,999,917800,2500000.0,944344.0
2019,12,MAP_k,PR,160,917800,2000000.0,797968.0
2019,12,MAP_k,PR,474,917800,21858908.0,8215650.0
2019,12,MAP_k,PR,999,917800,22901980.0,8326336.0
2019,12,MAP_k,RS,474,1017700,6912000.0,2749896.0
2019,12,MAP_k,RS,999,1017700,1975855.0,660951.0
2019,12,MAP_k,SP,160,817800,820000.0,655147.0
2019,12,MAP_k,SP,249,817800,16563795.0,5494730.0
2019,12,MAP_k,SP,249,917800,1004905.0,309844.0
2019,12,MAP_k,SP,474,917800,1300000.0,508576.0
2019,12,MAP_k,SP,999,817800,5500000.0,1830162.0
2019,12,MAP_k,ZN,160,317900,440000.0,320643.0
2019,12,MAP_k,ZN,160,717800,495000.0,375364.0
2019,12,MAP_k,ZN,160,917800,1103131.0,483294.0
2019,12,MAP_k,ZN,249,210200,4000000.0,1639964.0
2019,12,MAP_k,ZN,474,320151,10720000.0,3873932.0
2019,12,MAP_k,ZN,474,440151,7107945.0,2622618.0
2019,12,MAP_k,ZN,474,727600,1000000.0,373998.0
2019,12,MOP_k,BA,23,517800,10000000.0,3932775.0
2019,12,MOP_k,BA,149,517800,32666000.0,13074193.0
2019,12,MOP_k,GO,23,727600,12500000.0,4893692.0
2019,12,MOP_k,GO,85,917800,15900000.0,5267459.0
2019,12,MOP_k,GO,149,817800,18880000.0,6790275.0
2019,12,MOP_k,GO,149,917800,19201603.0,6837347.0
2019,12,MOP_k,GO,149,927700,2102647.0,793558.0
2019,12,MOP_k,MG,23,727600,7500000.0,2940446.0
2019,12,MOP_k,MG,149,817800,2283000.0,804562.0
2019,12,MOP_k,MG,676,727600,13000000.0,4593811.0
2019,12,MOP_k,MG,676,917800,2000000.0,706943.0
2019,12,MOP_k,MT,23,217800,8000000.0,2972258.0
2019,12,MOP_k,MT,85,917800,5000000.0,1659170.0
2019,12,MOP_k,MT,85,927700,8099974.0,2777191.0
2019,12,MOP_k,MT,149,217800,8400000.0,3204213.0
2019,12,MOP_k,MT,383,210200,18563000.0,6498922.0
2019,12,MOP_k,MT,383,227600,23287000.0,7972117.0
2019,12,MOP_k,MT,383,917800,10625000.0,4270755.0
2019,12,MOP_k,MT,676,217800,20145956.0,7529745.0
2019,12,MOP_k,MT,676,227600,4400000.0,1619017.0
2019,12,MOP_k,MT,676,817800,48600000.0,17575946.0
2019,12,MOP_k,MT,676,927700,20045184.0,6945312.0
2019,12,MOP_k,PR,23,917800,5000000.0,1855029.0
2019,12,MOP_k,PR,85,917800,7564000.0,2607731.0
2019,12,MOP_k,PR,85,927700,5043570.0,1729260.0
2019,12,MOP_k,PR,149,917800,7000371.0,2878030.0
2019,12,MOP_k,PR,676,917800,4232000.0,1391012.0
2019,12,MOP_k,RS,23,1017700,45000000.0,17543394.0
2019,12,MOP_k,RS,85,1017700,28700000.0,9431241.0
2019,12,MOP_k,RS,149,1017700,6322000.0,2087242.0
2019,12,MOP_k,RS,676,1017700,37671140.0,12249373.0
2019,12,MOP_k,SP,149,817800,26614000.0,9717418.0
2019,12,MOP_k,SP,676,817800,19716000.0,7274567.0
2019,12,MOP_k,SP,676,917800,3001813.0,1171305.0
2019,12,MOP_k,ZN,23,217800,10000000.0,3715323.0
2019,12,MOP_k,ZN,23,320151,17000000.0,6310998.0
2019,12,MOP_k,ZN,23,717600,7000000.0,2881678.0
2019,12,MOP_k,ZN,383,210200,18000000.0,6461981.0
2019,12,MOP_k,ZN,383,317900,5250000.0,1686523.0
2019,12,MOP_k,ZN,383,320151,21943000.0,8235652.0
2019,12,MOP_k,ZN,383,927502,5902685.0,2183687.0
2019,12,MOP_k,ZN,676,217800,5000000.0,1883570.0
2019,12,MOP_k,ZN,676,320151,19400000.0,7074864.0
2019,12,MOP_k,ZN,676,417900,9450000.0,3161411.0
2019,12,MOP_k,ZN,676,440151,5250000.0,1811150.0
2019,12,MOP_k,ZN,676,727600,4700000.0,1591750.0
2019,12,NPK_k,BA,999,517800,1805000.0,626906.0
2019,12,NPK_k,GO,676,927700,6806370.0,1937159.0
2019,12,NPK_k,MG,676,727600,3150000.0,878736.0
2019,12,NPK_k,MG,676,817800,6849143.0,2598813.0
2019,12,NPK_k,MG,999,727600,2201000.0,733241.0
2019,12,NPK_k,MG,999,817800,22467000.0,7751411.0
2019,12,NPK_k,MT,999,927700,9510574.0,2903101.0
2019,12,NPK_k,PR,676,917800,43469146.0,14054326.0
2019,12,NPK_k,PR,999,917800,4180000.0,1512590.0
2019,12,NPK_k,PR,999,927700,28102012.0,9474177.0
2019,12,NPK_k,RS,676,1017700,6600000.0,2141929.0
2019,12,NPK_k,RS,999,1017700,5500000.0,1623668.0
2019,12,NPK_k,ZN,676,320151,2200000.0,691734.0
2019,12,NPK_k,ZN,676,727600,2250000.0,627669.0
2019,12,NPK_k,ZN,676,917800,4001940.0,1291994.0
2019,12,NPK_k,ZN,999,320151,9150000.0,2920803.0
2019,12,NPK_k,ZN,999,727600,4402000.0,1466494.0
2019,12,NP_k,BA,249,517800,6311985.0,2257166.0
2019,12,NP_k,PR,249,917800,7711429.0,2125760.0
2019,12,SAM_k,BA,87,517800,2650000.0,405474.0
2019,12,SAM_k,GO,160,917800,6267289.0,1337532.0
2019,12,SAM_k,GO,160,927700,3009140.0,612170.0
2019,12,SAM_k,GO,249,727600,1000000.0,140824.0
2019,12,SAM_k,MG,87,727600,5850000.0,980933.0
2019,12,SAM_k,MG,160,917800,1650000.0,330221.0
2019,12,SAM_k,MG,249,727600,7000000.0,985772.0
2019,12,SAM_k,MG,249,917800,3472551.0,692167.0
2019,12,SAM_k,MT,160,210200,25000000.0,4402407.0
2019,12,SAM_k,MT,160,217800,1500000.0,308061.0
2019,12,SAM_k,MT,160,817800,126950000.0,26982738.0
2019,12,SAM_k,MT,160,917800,39281858.0,7931638.0
2019,12,SAM_k,PR,160,917800,30486154.0,6030368.0
2019,12,SAM_k,PR,249,917800,4061464.0,809685.0
2019,12,SAM_k,RS,249,1017700,5568140.0,898607.0
2019,12,SAM_k,SP,87,817800,2272000.0,451093.0
2019,12,SAM_k,SP,160,817800,6418000.0,1362455.0
2019,12,SAM_k,SP,999,817800,338000.0,68304.0
2019,12,SAM_k,ZN,87,417900,8000000.0,1316935.0
2019,12,SAM_k,ZN,87,440151,7649660.0,1264310.0
2019,12,SAM_k,ZN,87,727600,3150840.0,528335.0
2019,12,SAM_k,ZN,160,210200,11900000.0,2176673.0
2019,12,SAM_k,ZN,160,320151,26538060.0,5162087.0
2019,12,SAM_k,ZN,160,917800,6150000.0,1274928.0
2019,12,SAM_k,ZN,160,927502,1350000.0,253583.0
2019,12,SAM_k,ZN,160,927700,3610968.0,688252.0
2019,12,SAM_k,ZN,573,440151,1019824.0,168417.0
2019,12,UREIA_k,BA,999,517800,42160700.0,13978792.0
2019,12,UREIA_k,GO,154,727600,2000000.0,677328.0
2019,12,UREIA_k,GO,154,917800,10000075.0,3583426.0
2019,12,UREIA_k,GO,676,917800,13804232.0,4444916.0
2019,12,UREIA_k,GO,999,727600,11000000.0,3648789.0
2019,12,UREIA_k,GO,999,927700,4303182.0,1307681.0
2019,12,UREIA_k,MG,154,727600,9750000.0,3288779.0
2019,12,UREIA_k,MG,154,917800,12655808.0,4139324.0
2019,12,UREIA_k,MG,676,727600,7149962.0,2192887.0
2019,12,UREIA_k,MG,676,917800,3188375.0,1059612.0
2019,12,UREIA_k,MG,999,727600,4000000.0,1299934.0
2019,12,UREIA_k,MG,999,927700,1651013.0,500804.0
2019,12,UREIA_k,MT,154,817800,49499996.0,16242836.0
2019,12,UREIA_k,MT,154,917800,5700000.0,1935544.0
2019,12,UREIA_k,MT,676,210200,16802201.0,5462617.0
2019,12,UREIA_k,MT,676,217800,6000000.0,1725828.0
2019,12,UREIA_k,MT,676,227600,25000000.0,8110880.0
2019,12,UREIA_k,MT,676,727600,10999954.0,3561552.0
2019,12,UREIA_k,MT,999,147600,8190000.0,2994416.0
2019,12,UREIA_k,MT,999,217800,15000000.0,4868263.0
2019,12,UREIA_k,MT,999,320151,8898370.0,2814882.0
2019,12,UREIA_k,MT,999,917800,10535199.0,3395715.0
2019,12,UREIA_k,MT,999,927700,8905462.0,2613879.0
2019,12,UREIA_k,PR,23,927700,10053242.0,3003434.0
2019,12,UREIA_k,PR,154,917800,18800188.0,6657726.0
2019,12,UREIA_k,PR,676,917800,21628946.0,7259692.0
2019,12,UREIA_k,PR,999,927700,5555360.0,1652277.0
2019,12,UREIA_k,RS,154,1017700,20976934.0,6752094.0
2019,12,UREIA_k,RS,999,1017700,64842240.0,19641496.0
2019,12,UREIA_k,RS,999,1017800,9000000.0,2798487.0
2019,12,UREIA_k,SP,154,927700,2329999.0,726654.0
2019,12,UREIA_k,SP,676,917800,8756056.0,2868093.0
2019,12,UREIA_k,SP,999,147600,810000.0,197253.0
2019,12,UREIA_k,ZN,23,927700,5035942.0,1494625.0
2019,12,UREIA_k,ZN,154,727600,3250000.0,1090566.0
2019,12,UREIA_k,ZN,154,917800,2000076.0,692325.0
2019,12,UREIA_k,ZN,154,927700,16966639.0,5525302.0
2019,12,UREIA_k,ZN,160,417900,1500000.0,573321.0
2019,12,UREIA_k,ZN,676,210200,10000000.0,3256282.0
2019,12,UREIA_k,ZN,676,727600,7150000.0,2192898.0
2019,12,UREIA_k,ZN,676,817800,3025000.0,1149011.0
2019,12,UREIA_k,ZN,676,927700,3371200.0,1237416.0
2019,12,UREIA_k,ZN,999,147600,2946000.0,773175.0
2019,12,UREIA_k,ZN,999,217800,7000000.0,2245741.0
2019,12,UREIA_k,ZN,999,320151,34642280.0,10241499.0
2019,12,UREIA_k,ZN,999,927502,95049419.17518525,33830774.0
2019,12,UREIA_k,ZN,999,927700,29894188.0,9008686.0
2020,1,MAP_k,BA,160,517800,1785600.0,1289144.0
2020,1,MAP_k,BA,249,517800,5776186.0,1796560.0
2020,1,MAP_k,BA,474,517800,20080000.0,7579499.0
2020,1,MAP_k,BA,676,517800,2850000.0,982350.0
2020,1,MAP_k,GO,160,917800,4812810.0,2152678.0
2020,1,MAP_k,GO,249,917800,1008874.0,276475.0
2020,1,MAP_k,GO,474,917800,1000000.0,369068.0
2020,1,MAP_k,GO,676,927700,20864404.0,7686135.0
2020,1,MAP_k,MG,160,817800,744000.0,534777.0
2020,1,MAP_k,MG,474,727600,12000000.0,4393981.0
2020,1,MAP_k,MG,474,917800,2000000.0,738136.0
2020,1,MAP_k,MG,676,817800,718000.0,368173.0
2020,1,MAP_k,MT,249,210200,6000000.0,2459224.0
2020,1,MAP_k,MT,249,917800,6638030.0,2114922.0
2020,1,MAP_k,MT,676,210200,9870000.0,3359011.0
2020,1,MAP_k,MT,676,927700,4844955.0,1784809.0
2020,1,MAP_k,MT,999,217800,19160692.0,6759201.0
2020,1,MAP_k,MT,999,320151,19000000.0,6784273.0
2020,1,MAP_k,PR,249,917800,17653399.0,4837802.0
2020,1,MAP_k,PR,474,917800,10816969.0,4087581.0
2020,1,MAP_k,RS,249,1017700,5558040.0,1735326.0
